Real
8.343026751767322
8.23552158115907
8.118725583908958
8.004289101754807
7.89634034230851
7.80903828375792
7.715542969983453
7.589308912349491
7.4562907769116205
7.334776221372606
7.227123345119346
7.1321528625068815
7.052814167405163
7.01712650157874
7.105903257064305
7.458061357039635
8.084217203727496
8.770246217878409
9.399942281016251
9.925523324835716
10.235799559954701
10.249956650530471
10.029341989058038
9.691931330335493
9.31322915743361
8.99528544205879
8.868166094360824
8.877309687260697
8.902673530736246
8.911522656152144
8.851649488689091
8.701820280095514
8.503031133260727
8.297457908622027
8.114890899974998
7.964177345123454
7.861243027159097
7.798125998342118
7.750935696422882
7.674545923288094
7.552146549588095
7.415294674022305
7.270479435007645
7.153683437757533
7.097350014841443
7.1466048924696475
7.334186342598615
7.6630437590983025
8.075958900891628
8.494772830424859
8.881143427388617
9.231531419138951
9.4946173523387
9.700485044461374
9.99719406777858
10.494757285542557
11.10528087281665
11.630568392958182
11.955001718652937
12.13933930742798
12.30214584904935
12.449024719966932
12.480583706278445
12.414811751075487
12.466721083186647
12.635426412547924
12.831266165512757
13.230615039310342
13.903961187917442
14.856025529138053
15.74674247786366
16.04374596866484
15.68539508536865
15.083128857124384
14.681716823326893
14.417745600063137
14.170290982471117
14.04700726251315
13.99863720304593
13.843793552970414
13.58159196602863
13.324404820568786
13.127090842571997
13.007935330225921
12.91208050135549
12.918568224063348
13.085504860908689
13.42262010834122
14.223675483420275
15.258912731773544
15.966767260562102
16.308896949476573
16.381452038677402
16.97634525414981
20.537442468924215
24.41855033429751
27.14379027013347
28.921095016166745
30.875068926913194
32.23680360476716
32.13917819576872
30.980361816167466
30.026527838624887
30.277226317570832
31.571420347705914
33.06410811338577
34.07869960464938
34.09993524051303
33.16822218889811
31.94569795789985
31.093324073289665
31.572894572737873
35.53805969150179
43.814354301878055
52.53335246023115
57.291904530012246
57.47329178111129
55.259477686131106
52.412131900273096
50.37911517761796
48.96841961771674
47.328262158539275
45.526772382772386
44.04204750863838
42.99353845977333
42.72602796386565
43.22270589156562
43.396720129892806
42.27152684040901
40.21343885415023
37.89256128978776
35.772242508582046
34.38868137228439
33.357573275349054
32.13711409196278
30.805463231582316
29.311299353258423
27.764048272887464
26.188481123752883
25.167990844749383
28.36395404222973
33.833900857249375
35.66694867552172
35.58672516225903
36.36890441657038
37.788152746791454
38.29810341880923
37.96393662144061
37.32568778798292
36.69304233097513
36.516963988841994
36.86528693298035
36.930173598119296
36.67210210640148
36.66118887717964
37.720906566556536
39.62090609757983
41.99723226669741
47.61848251534258
54.37731350772535
55.6915634161761
53.22999929231389
50.91413522562731
52.091533258512285
59.97880234553882
68.54354767639641
69.20067263062178
64.60463169117206
58.8730750555967
53.67653752422467
49.75295838712407
46.33461183565534
42.93484504985827
40.31430906830863
38.66323743610329
37.07941387174492
35.42775330457162
34.1577433603641
33.291506852662124
32.65178379417248
32.67036450365016
34.121466287666706
37.42537730078731
42.334348457935974
51.190788370628844
63.49919886871393
70.53763239996816
72.94079852520532
76.40191459110949
80.87511162421514
86.07283080074724
89.00068701690364
88.13504699461791
85.40375726207591
83.01415834864052
82.4658683877315
82.77850413794644
81.95414619177966
80.01624812928502
78.26666768562929
77.80759099049857
78.08129474163015
79.60377657632975
85.14126120765016
91.99461909380736
94.05079021000216
91.2791008599871
85.86592964101254
79.70361237907007
73.37229532028236
67.03080308859484
61.263411081548064
56.17113485943036
51.428952161579005
47.0176914559363
42.892226544388976
39.15431198735337
36.12867652181428
34.303296183797755
33.58216985449743
33.323950185231595
32.86620425661499
31.73275266429533
30.171342605736527
28.73587308113374
27.733669044123936
26.926567647562983
26.18980905884889
25.60892570021027
25.05945315033513
24.347027768902677
23.45822769024103
22.657909427677957
22.155922591012068
21.906993748388093
23.035874488063858
28.695908558244376
36.7393482866364
45.67070280362606
56.700108885957825
66.04821134106267
73.78167118943175
83.2017397987695
93.04976593054035
100.33285286306467
102.87537666889955
100.8507664266283
96.7982992493138
92.47640376222161
87.60562843544636
81.81360403460378
74.94461672045095
67.46229893986585
60.68282313419946
55.03797773459467
50.34106846859859
47.24759505643853
44.990718867150996
42.51013233258513
39.80657162145088
37.61413850846426
37.03797323621152
38.123646535450035
40.311432347503654
44.86714067970905
52.96794682672617
60.99914539080035
65.11384336306178
65.93915832855147
65.11310719435184
62.61976323356513
59.08226211355639
55.80106001752535
54.50170431216633
55.50368749856316
56.852739310873325
56.2683176233968
53.72719159430477
50.770794683547635
48.88502585997111
48.727970872347655
49.428083360203345
49.2203724148877
48.61257453945247
50.17391286875236
53.19195163948849
54.641726432215066
53.58355752854716
50.75951336997082
47.34116398708398
44.23147409957239
41.39356543029218
38.65814843394432
36.124251959106324
33.813918595804694
31.679515397088164
29.753487583138284
28.081918371391296
26.616365029315
25.357416491877355
24.323801646104062
23.391940416941118
22.379708440773474
21.28607319379515
20.2492135428619
19.344192269818535
18.672098551824377
18.13014813607516
17.42339974796359
16.634215565235337
15.93203802976766
15.359192123351923
14.978204052225076
14.851232882075138
14.880579587032672
15.030113384336236
15.665191973310987
16.913596309687797
18.131475127365125
18.734552084996366
18.8565833743414
18.784618163914566
18.571229281472007
18.129852724785145
17.41897518525564
16.470744584162944
15.457849112350317
14.501729236582765
13.65340994271348
12.929407836414196
12.327657870072926
11.82515477150404
11.381196905302202
11.0729857177952
10.937460833519383
10.960761516995028
11.399188679811932
12.48456562395439
13.92195296242717
15.373201980185707
16.615781145693607
17.265533087147123
17.197991495622198
16.615781145693607
15.761783914697395
14.820190157666623
13.923132719975152
13.207608823318674
12.620384975714186
12.031243314239696
