asst,sst,at,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,TzkSf,LzSf,JxSf,WsSf,DjtSf,runoff
304.325592,304.325592,30.87,26.21,24.52,99.625,233.59375,266.20312,1216.7812,1632.2969,5333.6094,5349.297,6040.7344,5872.4062,12317.406,12295.016
304.605713,304.605713,31.29,27.51,23.79,121.359375,247.1875,278.32812,1184.6719,1595.7969,5178.2656,5231.578,6013.4375,6121.2812,12447.828,12466.4375
304.25235,304.25235,33.06,27.93,21.69,114.8125,234.125,266.84375,1126.2656,1534.4062,4895.8125,4966.7188,5790.0312,6061.9688,12047.203,12090.828
302.806641,302.806641,29.46,25.88,24.21,108.296875,228.375,261.48438,1098.25,1477.375,4617.7812,4682.25,5479.2812,5834.6562,11388.4375,11444.422
303.127014,303.127014,31.24,27.11,22.73,124.828125,242.5625,271.42188,1185.8906,1505.8438,4602.5938,4601.2812,5306.6875,5559.328,10695.891,10748.719
300.543732,300.543732,27.96,24.46,23.77,148.21875,298.48438,333.03125,1364.9531,1694.0312,4930.2188,4872.6875,5640.6094,5501.1406,10436.734,10453.5625
299.611786,299.611786,26.42,24.28,23.76,136.29688,282.0625,325.92188,1429.2031,1888.3438,5276.8125,5247.6875,6344.3594,5924.25,11038.953,11006.219
301.018646,301.018646,27.95,25.49,24.09,119.921875,250.09375,289.45312,1307.8438,1893.0781,5266.75,5309.0938,6731.7344,6540.422,12029.594,11989.594
302.942932,302.942932,30.98,26.96,22.7,178.76562,423.60938,489.23438,1590.7344,2102.5,5330.5938,5303.1875,6707.297,6826.7188,12715.609,12693.797
302.2164,302.2164,28.92,24.91,24.3,200.75,509.76562,601.125,2055.3594,2710.6719,6145.547,5988.5625,7044.2812,6906.4844,13141.234,13128.203
302.254822,302.254822,29.17,25.5,23.97,186.1875,478.34375,570.375,2093.1875,3047.4844,6850.2188,6769.7812,7930.2656,7385,13808.828,13776.422
303.338043,303.338043,31.71,27.78,21.25,162.59375,418.60938,499.54688,1877.9375,2952.5781,6788.5156,6842.047,8409.422,8112.703,14743.094,14705.141
303.66626,303.66626,31.67,26.73,22.32,144.1875,373.10938,444.26562,1672.0469,2690.3906,6338.6562,6445.203,8155.1562,8401.594,15217.906,15218.4375
303.983246,303.983246,31.83,27.74,22.88,130.59375,343.90625,408.15625,1548.3438,2440.0938,5850.5312,5961.2344,7603.2344,8160.4688,14865.391,14911.484
303.872925,303.872925,32.34,27.96,22.38,118.59375,316.5,375.90625,1475.7969,2257.9688,5463.1406,5552.797,7036.6094,7674.547,14021.969,14088.984
303.452362,303.452362,31.94,26.98,23.12,109.515625,290.85938,346.3125,1397.1406,2119.2656,5160.3594,5239.172,6575.9688,7164.9688,13092.031,13160.4375
301.865662,301.865662,29.99,25.55,22.87,108.15625,278.70312,329.67188,1298.8594,1982.7969,4899.875,4969.9844,6222.078,6734.3438,12281.953,12341.641
303.118073,303.118073,30.94,26.95,23.34,99.046875,253.76562,302.03125,1200.9062,1834.8438,4672.6406,4737.3594,5941.1562,6396.7188,11705.125,11750.625
304.236816,304.236816,33.14,27.4,22.4,88.875,227.45312,270.89062,1086.125,1680.1875,4430.375,4506.1094,5657.1875,6104.9844,11307.094,11345.75
300.735474,300.735474,27.26,24.11,24.25,83.5,212.20312,251.73438,984.9219,1530.0469,4100.953,4194.2656,5364.2344,5831.0156,10936.953,10977.375
300.792572,300.792572,27.83,24.74,23.53,76.578125,196.01562,232.82812,905.375,1397.2188,3769.6562,3855.5469,5027.1406,5569.297,10604.328,10642.75
302.356079,302.356079,29.24,26.27,23.48,69.265625,177.46875,211.23438,812.5625,1267.5938,3478.4062,3557.5625,4636.6406,5235.0312,10294.781,10333.547
301.698669,301.698669,29.65,26.33,21.29,63.640625,161.5,191.46875,731.5,1133.2344,3148.5,3229.7344,4228.922,4823.1562,9873.297,9920.281
303.646271,303.646271,32.42,28.02,21.18,56.984375,145.73438,172.95312,670.5156,1017.4375,2821.7031,2891.7969,3800.4375,4377.8125,9264.453,9321.578
304.987427,304.987427,34.46,30.36,20.33,55.65625,137.59375,162.90625,633.78125,950.8594,2599.7031,2633.2656,3405.3594,3917.0938,8522.266,8582.922
303.126343,303.126343,31.29,21.8,20.09,71.671875,177.40625,204.71875,679.7969,1079.3906,2762.3438,2686.1406,3232.7969,3506.5312,7789.922,7842.8125
298.919495,298.919495,26.62,22.18,18.23,86.609375,216.14062,251.5,855.375,1302.8281,3293.3281,3182.2656,3709.8906,3386.0938,7419.6562,7436.047
302.620972,302.620972,31.02,26.7,20.86,88.75,218.14062,256.51562,921.9844,1485.8594,3722.2031,3667.8125,4439.297,3840.9219,7847.8438,7812.797
303.325592,303.325592,32.51,26.59,20.16,81.140625,198.90625,235.3125,855.2969,1487.1094,3794.1562,3828.8594,4822.3906,4529.2812,8662.359,8625.891
303.359131,303.359131,30.89,25.74,22.27,73.6875,181.375,214.46875,773.7344,1365.7031,3534.8438,3617.2812,4753.0625,4909.328,9030.828,9037.4375
301.020538,301.020538,28.52,25.79,23.75,69.421875,173.29688,204.5,716.78125,1256.0156,3228.6875,3296.8125,4438.9844,4853.5625,8754.578,8796.344
302.690796,302.690796,30.68,27.25,23.32,63.59375,159.625,189.65625,676.28125,1162.9062,3004.4844,3055.25,4124.1562,4557.453,8188.7812,8236.922
304.138367,304.138367,32.79,27.53,21.18,56.984375,143.90625,170.84375,623.6094,1077.3438,2786.8594,2838.3594,3826.0625,4214.7656,7657.172,7696.422
304.089569,304.089569,33,27.72,20.69,52.125,130.76562,155.34375,570.3281,995.7344,2573.25,2625.5938,3534.6719,3890.5312,7209.5156,7243.3125
304.305206,304.305206,32.29,25.77,21.28,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125,2411.9219,3242.5781,3591.8906,6758.75,6795
303.46756,303.46756,31.98,26.29,21.99,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031,2212.2969,2962.4844,3299.5781,6261.703,6302.2188
304.063721,304.063721,32.17,26.68,20.9,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125,2021.2344,2702.5781,3023.1406,5757.2812,5798.172
303.014404,303.014404,31.61,27.42,20.48,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094,1847.6875,2470.5781,2767.2188,5281.375,5321.0625
302.406189,302.406189,31.15,26.57,20.47,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625,1700.4375,2273.75,2538.75,4847.8438,4884.672
302.770874,302.770874,31.6,27.56,21.02,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969,1579.2656,2114.5156,2346.9219,4483.953,4515.8594
304.445282,304.445282,32.23,27.92,21.66,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062,1465.1406,1968.7656,2188.4844,4191.578,4219.953
305.09613,305.09613,34.2,29.13,19.53,23.75,59.140625,71.375,289.28125,513.65625,1324.6562,1359.5938,1832.5312,2046.6406,3934.2344,3961.7656
300.839294,300.839294,27.55,25.08,22.43,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469,1253.4688,1699.7969,1916.8281,3692.4375,3720.8438
300.491516,300.491516,27.87,25.47,24.43,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938,1153.9688,1570.75,1794.8125,3462.9375,3491.4688
303.150055,303.150055,31.06,27.4,21.94,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438,1070.2344,1457.2656,1675.1406,3246.25,3274.3594
305.12146,305.12146,33.33,29.14,20.61,16.828125,43.640625,53.265625,220.1875,396.625,993.9844,1011.09375,1362.7031,1560.5625,3044.3906,3070.9062
303.350494,303.350494,29.82,23.34,22.25,27.703125,73.484375,81.171875,233.78125,415.1875,999.5625,998.375,1298.5781,1460.7344,2881.4219,2903.7969
297.6521,297.6521,23.99,22.87,19.95,33.546875,87.3125,102.4375,301.92188,447.76562,1052.8125,1039.4375,1296.1094,1389.2344,2792.7656,2807.6094
297.417816,297.417816,23.2,22.6,20.57,31.703125,81.828125,97.84375,347.23438,474.04688,1090.1094,1081.4531,1370.1562,1367.5156,2796.7031,2802.9219
295.647461,295.647461,22.08,21.27,19.24,28.84375,74.828125,89.515625,345.01562,506.70312,1130.3125,1117.7656,1427.875,1410.2969,2884.9531,2883.4844
296.445557,296.445557,23,19.74,18.31,34.28125,79.109375,90.8125,325.10938,517.53125,1180.2656,1168.2969,1451.9531,1468.5,3018.1406,3016.6719
293.757263,293.757263,19.95,19.55,18.1,36.109375,84,97.265625,313.23438,516.4375,1205.2188,1202.8906,1487.0156,1512.1875,3154.8281,3156.0781
294.405426,294.405426,20.24,19.17,18.38,35.03125,85.265625,99.171875,312.51562,507.73438,1204.2656,1210.0781,1520.0156,1557.9375,3275.7188,3282.5625
292.745392,292.745392,19.15,18.29,17.85,32.5625,79.625,93.8125,316.40625,494.73438,1180.3906,1192,1522,1599.9688,3346.5312,3360.5781
292.839478,292.839478,18.8,18.34,17.73,32.421875,78.109375,90.78125,311.6875,486.70312,1164.0156,1171.7812,1494.6406,1622.2031,3393.3438,3413.1719
293.575897,293.575897,18.86,17.99,17.75,30.75,74.21875,87.28125,310.92188,474.92188,1160.4844,1164.4531,1464.0156,1614.0625,3429.1875,3455.7656
294.865021,294.865021,20.42,18.33,16.97,28.046875,67.921875,80.515625,308.39062,463.10938,1162.9062,1164.9219,1440.1719,1589.4531,3441.8438,3473.0312
294.338898,294.338898,20.16,19.44,19.01,31.8125,79.65625,91.515625,312.07812,466.25,1173.6875,1173.0625,1426.4844,1566.9062,3438.3125,3472.6094
295.404602,295.404602,21.25,19.9,18.87,30.953125,79.015625,94.34375,335.84375,475.71875,1198.4062,1193.5781,1432.375,1556.4531,3443.4844,3478.2344
296.543213,296.543213,22.47,20.04,19.37,28.125,71.65625,86.03125,334.34375,480.95312,1221.4531,1218.3906,1451.2188,1556.7031,3473.75,3507.9531
295.285095,295.285095,21.52,19.68,19.65,27.578125,69.5625,82.828125,316.8125,481.42188,1226.4688,1228.8438,1464.3906,1568.7812,3563.8594,3593.8906
294.824463,294.824463,21.53,17.65,18.34,26.078125,66.296875,79.625,306.96875,468.35938,1221.9844,1226.4844,1461.4062,1580.0312,3687.4375,3718.2031
296.123688,296.123688,22.29,18.22,18.36,23.65625,60.390625,73.140625,294.39062,445.32812,1203.4531,1213.3125,1445.25,1575.5,3747.5938,3784
299.436035,299.436035,25.16,20.93,21.06,21.25,54.484375,66.359375,276,422.07812,1161.9375,1178.7031,1415.8438,1555.0938,3707.3281,3749.0312
300.560547,300.560547,26.68,21.71,20.53,19.15625,49.640625,60.59375,257.21875,396.9375,1103.5469,1125.3594,1367.3281,1521.4062,3588.1719,3632.7031
300.99823,300.99823,28.41,23.89,20.4,18.21875,48.984375,59.109375,242.65625,374.9375,1040.1719,1063.0938,1302.9844,1473.0156,3420.125,3465.5
301.258881,301.258881,27.6,23.71,22.19,17.140625,47.28125,57.90625,238.90625,368.4375,1004.1875,1017.5781,1245.1094,1414.7656,3234.2656,3277.625
301.190704,301.190704,28.28,23.63,22.09,23.4375,54.375,62.484375,260.60938,395.375,1067.3594,1045.1719,1240.8281,1365.2031,3086.4844,3121.9531
299.414581,299.414581,26.56,21.28,20.66,38.59375,95.828125,104.390625,381.04688,469.14062,1346.8438,1264.3125,1372.7188,1354.25,3069.125,3086.3906
299.229462,299.229462,25.35,21.38,20.24,47.28125,120.03125,138.29688,562.9375,597.6719,1776.2031,1675.5,1702.9219,1453.4375,3420.7656,3397.8594
299.649689,299.649689,25.95,21.44,21.87,52.203125,129.92188,150.4375,666.7031,764.9531,2120.7031,2054.2188,2125.5,1741.5938,4281.9688,4231.203
299.502319,299.502319,25.83,21.46,20.28,48.546875,121.203125,142.01562,675.8594,881.90625,2294.1719,2265.25,2441.9375,2137.2188,5077.0625,5051.375
299.705933,299.705933,26.49,21.83,18.14,57.640625,151.3125,172.01562,722.5781,919.4844,2340.7344,2335.125,2581.6875,2453.4375,5380.3906,5386.3594
297.989227,297.989227,24.27,21.8,17.87,60.65625,163.78125,190.76562,877.9844,978.46875,2402.6562,2386.9844,2621.2969,2608.1562,5370.4688,5388.625
295.318726,295.318726,22.56,19.64,15.02,54.609375,149.67188,176.73438,889.03125,1086.2969,2557.6719,2530.9844,2696.9688,2673.0469,5293.5938,5310.9375
292.389435,292.389435,18.98,17.42,14.29,49.328125,134.71875,158.76562,804.8906,1094.1562,2607.375,2614.0625,2821.0781,2767.9375,5250.8125,5264.8438
291.389923,291.389923,18.96,17.41,16.14,44.546875,120.953125,142.54688,730.46875,1021.15625,2518.2188,2545.0938,2835.1094,2888.3594,5245.4688,5259.1094
292.868896,292.868896,20.2,16.21,14.74,40.359375,108.6875,127.890625,658.1094,930.4219,2375.9375,2411.25,2740.2031,2905.2031,5187.953,5207.7656
294.1633,294.1633,20.21,15.24,15.42,36.3125,97.859375,115.3125,599.4531,839.7031,2195.2656,2235.6562,2581.875,2802.0469,4998.922,5026.125
295.81488,295.81488,22.88,16.95,15.24,32.609375,88.125,104.03125,544.4844,762.4219,2019.9844,2061.0312,2392.25,2635.9844,4708.1875,4739.5312
301.124573,301.124573,26.7,23.1,22.36,7.6875,22.34375,27.03125,156.46875,226.34375,957.96875,977.84375,1134.0938,1306.125,2788.75,2823.625
301.070282,301.070282,26.47,23.16,23.23,7.5625,22,26.53125,148.625,213,905.875,923.71875,1071.75,1238.7812,2660.9375,2693.3125
298.388,298.388,25.19,23.29,21.53,7.78125,22.375,26.75,144.28125,206.9375,875.625,887.28125,1030.7812,1195.3125,2617.0938,2649.375
299.187988,299.187988,24.84,22.29,22.01,11.625,28.1875,31.1875,145,211.28125,873.3125,875.71875,1012.75,1172.5625,2630.5938,2666.2812
298.497192,298.497192,24.29,22.05,21.82,12.6875,30.3125,35.34375,152.28125,217.1875,898.65625,891.625,1014.96875,1161.9062,2654.25,2688.6875
297.466339,297.466339,23.53,20.54,21.38,11.6875,28.21875,33.625,158.28125,216.84375,960.0625,945.90625,1051.5,1161.625,2699.8438,2729.8125
299.859131,299.859131,24.95,22.5,21.12,10.625,26.25,31.46875,157.84375,217,1016.8125,1008.71875,1121.875,1187.0312,2790.7812,2813.0938
298.732147,298.732147,24.69,21.75,22.21,9.75,24.78125,29.75,154.09375,215.90625,1034.6562,1036.5938,1179.875,1245.2812,2935.1875,2951.9375
297.038757,297.038757,23.33,21.41,22.1,8.9375,23.5625,28.34375,150.21875,213.875,1028.9688,1035.2812,1198.3438,1304.8125,3094.3438,3110.3125
295.655457,295.655457,22.79,20.95,20.94,8.3125,22.65625,27.25,146.84375,209.34375,1024.875,1031,1199.9062,1341.3438,3250.4062,3270.0938
296.758575,296.758575,22.99,21.09,20.25,8,22.09375,26.53125,143.59375,203.25,1005.40625,1016.53125,1195.7188,1353.3438,3354.2188,3380.75
294.457947,294.457947,21.2,19.02,18.84,7.96875,21.96875,26.25,141.53125,198.5,962.3125,979.03125,1169.4688,1345.0938,3365.25,3397.3125
294.370392,294.370392,20.39,19.15,18.99,10.40625,29.28125,32.375,142.90625,202.21875,913.53125,930.53125,1134.5625,1338.9062,3346.5,3381.0625
295.256348,295.256348,20.54,19.56,19.17,13.5625,38.90625,44.28125,157.375,219.1875,899.1875,903.46875,1121.2812,1356.7188,3423.6875,3455.0312
295.843048,295.843048,22.37,20.19,19.45,13.5,38.9375,46.8125,185.625,239.21875,950.84375,935.59375,1145.0938,1382.8438,3607.5312,3637.5
296.674652,296.674652,22.92,19.61,20.23,12.25,35,42.46875,198.03125,253.59375,1039.125,1019.65625,1214.9688,1400.875,3829.0312,3853.3125
299.799438,299.799438,25.41,20.44,20.78,11.53125,31.8125,38.34375,189.59375,265.09375,1085.1562,1082.4375,1296.9375,1443.0625,4087.0938,4106.125
301.171967,301.171967,28.71,24.34,21.89,10.625,29.03125,35.09375,175.40625,265.59375,1063.4062,1077.0938,1328.1562,1499.875,4276.0625,4301.0625
300.530853,300.530853,26.29,22.46,22.9,12.40625,30.9375,35.8125,166.5,262.625,1013,1030.5312,1293.5312,1526.3125,4288.875,4329.25
296.878754,296.878754,22.72,19.78,21.08,13.53125,32.875,38.46875,173.59375,267.125,988.90625,994.15625,1230.2188,1501,4184.9375,4240.6875
295.308197,295.308197,21.8,19.84,19.53,12.65625,30.96875,37.125,183.84375,266.78125,1015.5,1006.21875,1186.5625,1445.6562,4079.75,4143.1562
295.871246,295.871246,22.11,21.08,20.42,11.40625,28.46875,34.40625,181.46875,263.59375,1039.5938,1036.3125,1185.9688,1389.9375,3994.1562,4053.9062
295.423706,295.423706,21.04,19.74,18.21,10.28125,26.4375,32.03125,170.78125,260.0625,1021.9375,1032.4062,1198.9688,1367.8438,3960.5625,4011.9688
296.426025,296.426025,21.59,19.89,20.32,9.375,24.875,30.1875,160,252.46875,980.28125,997.875,1190.5938,1388.1875,3982.3438,4032.5938
296.422424,296.422424,22.04,20.65,20.7,9,24.8125,30.125,151.46875,242,933.25,953.5625,1166,1430,4078.8125,4130.4688
298.193817,298.193817,23.6,21.5,21.32,8.65625,24.34375,29.875,146.90625,231.78125,888.4375,908.78125,1134.8438,1443.8438,4192.6875,4250.4688
299.345459,299.345459,25.98,23.2,22.51,8.3125,23.5,28.8125,144.21875,221.03125,848.0625,866.96875,1096.1875,1417.6562,4201.5625,4259.6562
299.055054,299.055054,24.8,22.19,22.54,8,22.90625,27.9375,141.875,212.0625,818.84375,833.21875,1053.25,1367.0938,4129.3125,4187.7812
296.931213,296.931213,22.49,21.41,21.44,8,23.625,28.25,141.40625,206.125,805.53125,814.1875,1016.5,1320,4058.5938,4120.7188
296.233276,296.233276,22.52,20.57,21.21,7.78125,23.3125,28.3125,148.53125,203.15625,803.9375,808.4375,994.15625,1290.5312,4031.6562,4097
294.758728,294.758728,20.91,19.12,19.85,7.625,22.5,27.3125,155.21875,200.5,809.28125,811.6875,987.09375,1286.8125,4064.1875,4124.875
298.716858,298.716858,24.36,19.87,20.54,7.53125,22.03125,26.65625,153.4375,200.6875,807.0625,812.65625,982.65625,1287.8125,4130.125,4191.0625
297.108032,297.108032,23.39,21.66,22.26,7.8125,22.15625,26.5,147.53125,201.5,790.40625,800.78125,971.1875,1267.625,4109.4062,4177.125
299.182281,299.182281,26.28,21.74,21.65,7.84375,22.28125,26.84375,144.21875,200.03125,768.625,779.625,949.9375,1265.9375,4077.0938,4147
301.904572,301.904572,27.36,23.26,22.67,7.6875,21.9375,26.53125,145.65625,196.71875,763.25,766.8125,923.34375,1244.625,3967.3125,4045.7812
302.37561,302.37561,27.41,24.55,23.85,7.5,21.53125,26,147.21875,194.25,780.0625,776.21875,907.40625,1198.5312,3764.5312,3836.1562
302.667877,302.667877,27.86,24.92,25.01,7.375,21.1875,25.5625,145.53125,194.96875,794.21875,793.4375,915.125,1164.0312,3694.4375,3753
303.841949,303.841949,29.56,26.25,25.26,7.3125,20.96875,25.21875,141.96875,195.0625,787.875,794.875,942.40625,1148.1875,3656.625,3716.4375
303.29834,303.29834,30.91,26.06,25.51,7.71875,23.3125,27.4375,143.0625,195.59375,777.40625,783.71875,963.5625,1149.0625,3541.3125,3598.9688
301.425171,301.425171,26.87,22.87,24.4,12.4375,36.25,40.625,174.03125,228.3125,903.3125,855.40625,1003.09375,1164.2188,3540.375,3575.0938
299.04126,299.04126,25.56,23.02,22.49,16.4375,46.6875,55.25,267.125,304.3125,1285.25,1172.4062,1274.875,1245.75,4321.4062,4287.5
297.470337,297.470337,24.87,21.91,21.53,16.09375,45.34375,56.0625,331.125,382.5625,1701.6562,1615.2188,1826.8438,1498.8438,5535.3438,5507.0625
301.343445,301.343445,27.16,23.57,22.5,14.4375,40.34375,50.34375,323.65625,445.78125,1823.6875,1815.1875,2282.75,1967.2812,6285.4375,6280.0625
296.211029,296.211029,23.99,21.17,21.98,12.875,35.65625,44.40625,294.375,466.09375,1771.4375,1792.875,2377.2812,2401.4688,6908.8125,6903.75
298.259277,298.259277,24.68,21.42,21.84,11.84375,32.3125,39.90625,265.84375,445.875,1690.5625,1715.5312,2274.9062,2543.4375,7223.5938,7249.9688
300.09259,300.09259,27.03,23.34,22.57,10.8125,29.59375,36.59375,241.75,411.75,1596.125,1627.5312,2142.0938,2467.4375,6963.6875,7026.0938
301.516083,301.516083,27.98,24.64,23.84,9.8125,27.25,33.71875,220.3125,377.125,1480.1875,1514.3438,2004.7812,2327.0312,6429.9062,6500.6562
301.413727,301.413727,28.23,24.69,23.43,8.96875,25.4375,31.5625,201.0625,344.59375,1378.0938,1407.2812,1858.375,2176.5625,5877.2188,5945.0312
302.069244,302.069244,29.28,25.79,23.42,8.46875,24.40625,30.28125,186.03125,323.875,1314.25,1333.5312,1743.375,2027.2188,5363.9062,5426.1562
302.055481,302.055481,28.36,25.01,24.15,8.4375,24.59375,30.625,177.0625,325.25,1330.4375,1328.1875,1702.5312,1906.8438,4968.0938,5017.0625
302.395477,302.395477,29.55,25.52,24.03,8.46875,24.8125,31.09375,172.92188,338.57812,1404.2656,1394.8281,1760.2188,1846.5156,4813.125,4841.0625
302.771057,302.771057,30.94,26.71,23.82,8.328125,24.546875,30.859375,169.46875,341.875,1435.2656,1445.6094,1858.1406,1872.6875,4873.6406,4888.797
304.588959,304.588959,30.42,25.07,24.53,8.265625,24.34375,30.578125,164.40625,330.40625,1375.625,1403.25,1870.5469,1948.4375,4934.047,4952.8594
301.108246,301.108246,27.14,23.97,22.56,8.109375,23.984375,30.0625,159.9375,313.96875,1291.1094,1321.6094,1787.3594,1973.7812,4855.953,4883.6562
301.374969,301.374969,29.01,23.94,22.74,7.8125,23.28125,29.109375,156.39062,296.03125,1213.7969,1243.3438,1683.625,1917.8281,4695.4688,4725.375
302.386749,302.386749,29.63,24.86,22.63,7.5625,22.671875,28.203125,151.79688,279.5,1147.0625,1175.5469,1587.6719,1828.0938,4541.3125,4570.3906
302.030396,302.030396,29.95,25.53,22.7,7.40625,22.1875,27.46875,146.15625,265.29688,1083.0312,1111.7812,1500,1740.7188,4380.6094,4411.1562
302.355774,302.355774,30.72,26.25,21.66,7.328125,21.90625,27.03125,141.04688,253.9375,1022.09375,1050.5781,1417.5938,1660.5156,4208.5312,4238.75
302.615906,302.615906,31.43,27.19,21.53,7.296875,21.828125,26.84375,137.375,244.375,967.34375,994.5,1342.3281,1584.7031,4053.5781,4082.6562
303.463593,303.463593,32.25,27.46,22.13,7.28125,21.6875,26.65625,135.01562,235.64062,919.4219,944.6875,1274.1875,1514.2188,3913.0938,3942.2656
304.13736,304.13736,31.28,25.35,23.91,7.25,21.578125,26.5,133.75,230.09375,882.4375,903.78125,1213.3906,1449.9688,3784.2188,3813.25
301.216309,301.216309,27.95,24.74,23.75,7.1875,22,27.4375,133.17188,229.875,870.0469,882.2031,1165.7812,1393.2969,3707.4531,3731.4844
303.386353,303.386353,30.27,26.42,24.17,7.125,22.0625,27.703125,134.79688,231.10938,897.09375,896.1094,1144.7344,1345.7969,3805.0781,3814.6406
303.16626,303.16626,31.69,27.28,22.72,7.046875,21.609375,27.15625,137.17188,225.90625,940.7344,934.90625,1151.9219,1310.9219,4057.0938,4063
303.377533,303.377533,31.9,26.48,23.46,7.0625,21.34375,26.65625,136.67188,220.70312,965.375,965.9531,1169.9062,1293.2812,4145.6094,4167.7188
303.850494,303.850494,32.25,28.47,23.09,7.21875,23.4375,28.953125,134.4375,216.98438,957.1094,968.25,1180.0312,1288.7188,3994.7188,4026.7188
303.96756,303.96756,34.02,29.54,21.56,7.265625,24.109375,31.03125,134.53125,214.04688,927.2969,944.1719,1169.8906,1286.7188,3773.2656,3804
304.296112,304.296112,33.2,27.57,22.57,10.375,34.484375,41.640625,140.09375,221.09375,903.6094,916.0781,1142.6094,1275.9062,3577.25,3604.125
302.919708,302.919708,32.14,27.77,22.54,15.421875,45.6875,55.03125,168.21875,259.98438,964,942.4844,1128.5312,1252.3281,3422.4688,3445.6875
300.307434,300.307434,27.19,24.1,23.23,25.1875,70.296875,81.15625,225.51562,339.85938,1179.6875,1119.0781,1234.2188,1239.6875,3367.7656,3381.3594
300.000092,300.000092,27.26,24.55,22.84,26.875,75.265625,91.890625,308.82812,425.60938,1463.2344,1400.4844,1555.7031,1321.625,3555.4688,3548.4219
297.580719,297.580719,23.9,22.22,22.03,24.953125,69.109375,85.328125,343.45312,489.64062,1639.7812,1608.7344,1928.7969,1590.875,4068.8906,4039.7188
294.447571,294.447571,21.15,19.28,19.3,22.4375,61.625,76.171875,330.78125,533.0625,1719.7812,1705.6875,2130.5156,1945.5469,4744.875,4711.4844
298.113342,298.113342,25.29,20.63,18.75,21.171875,57.953125,70.671875,307.17188,531.1094,1724.6562,1730.9844,2182.125,2172.4062,5261.4688,5241.0156
300.107544,300.107544,27.46,23.91,20.77,19.21875,52.671875,64.671875,290.25,500.89062,1673.5781,1694.7812,2153.9375,2242.1719,5492.3594,5488.8906
300.416687,300.416687,28.05,24.81,21.1,17.109375,46.71875,57.875,270.85938,464.20312,1594.4844,1622.3125,2074.7188,2227.7656,5468.172,5482.1406
300.073273,300.073273,27.03,23.81,21.41,16.203125,42.828125,52.984375,248.92188,433.875,1514.25,1540.6406,1968.9688,2162.6875,5241.2344,5269.8125
298.111053,298.111053,24.51,23.77,23.12,15.546875,40.8125,50.1875,228.5,407.04688,1439.9219,1466.4062,1865.5781,2065.8281,4911.922,4947.6406
299.868195,299.868195,25.82,22.26,22.6,14.5,37.578125,46.75,212.39062,377.28125,1354.1719,1384.7656,1766.8125,1964.4531,4595.328,4632.1562
300.064148,300.064148,26.98,22.23,22.81,13.109375,33.921875,42.609375,198.875,347.82812,1266.8125,1296.9219,1660.2812,1866.3281,4316.3594,4353.1406
299.667358,299.667358,26.71,21.45,20.4,11.734375,30.734375,38.78125,186.71875,322.09375,1201.5312,1223.9531,1552.5312,1763.4531,4056.3906,4091.6875
299.46582,299.46582,27.5,22.42,18.93,10.484375,28.171875,35.65625,175.73438,301.375,1162.6562,1177.4062,1463.3125,1658.1719,3813.3281,3847.0469
295.563782,295.563782,21.81,20.1,20,9.421875,26.484375,33.546875,167.64062,287.04688,1140.5938,1151.375,1404.1875,1570.9062,3618.6562,3647.3594
295.338654,295.338654,21.49,19.55,19.16,8.765625,25.34375,32.109375,165.70312,276.42188,1121.4531,1132.2812,1370.0625,1513.0938,3502.8594,3526.0469
296.394836,296.394836,24.17,20.77,20.8,8.234375,24.375,30.796875,164.8125,263.42188,1098.3125,1110.75,1350.25,1475.9531,3436.4062,3456.7031
299.746979,299.746979,26.05,22.57,21.78,7.796875,23.46875,29.53125,159.84375,251.78125,1067.9062,1082.5469,1324.8125,1448.3438,3379.5469,3398.125
297.357178,297.357178,24.28,21.76,21.53,7.515625,22.765625,28.5,152.75,243.84375,1033.7812,1050.4375,1291.0938,1426.4062,3351.7969,3371.25
295.348602,295.348602,22.33,21.47,21.04,7.359375,22.25,27.703125,145.76562,238.79688,1006.28125,1021.15625,1265.875,1414.8594,3407.0625,3423.0312
296.258087,296.258087,22.79,21.47,21.1,7.265625,21.84375,27.046875,139.96875,230.59375,980.9844,996.46875,1256.4062,1406.6875,3524.5938,3543.5469
299.457062,299.457062,25.67,22,22.38,7.1875,21.46875,26.4375,135.78125,223.03125,943.96875,963.3906,1241.2969,1398.1406,3650.0469,3671.4219
298.820251,298.820251,27.29,22.98,22.57,8.09375,23.09375,28,133.96875,227,907.375,926.7969,1228.3594,1386.0312,3750.3906,3775.4844
298.803894,298.803894,24.94,23.06,23.33,11.234375,28.84375,33.78125,135.90625,235.78125,885.5156,904.2969,1266.1719,1386.3281,3847.0781,3870.2656
297.47583,297.47583,24.33,21.38,22.67,12.3125,30.609375,37.265625,143.26562,241.45312,871.34375,891.0625,1390.0312,1445.6875,4067.75,4091.375
