asst,lhnf,sst,Evap,Tran,gp,at,tmax,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,runoff
298.002045,112.052925,298.002045,0.0000454,0.0000246,940.33,25.21,30.8,18.79,18.36,13.5,34.15625,42.40625,329.78125,504.1875,1568.0938
299.496582,152.783615,299.496582,0.0000619,0.0000329,940.72,26.9,32.29,21.72,18.97,12.15625,30.96875,38.34375,336.71875,466.03125,1512.6875
294.740051,62.3954315,294.740051,0.0000253,0.00000817,941.84,20.65,24.78,17.27,17,16.1875,42.34375,48.625,460.375,478.0625,1494
292.354431,25.732338,292.354431,0.0000104,0.00000191,937.22,19.83,23.7,15.44,17.17,20.78125,57.28125,67.09375,589.84375,594.84375,1699.3125
297.417023,137.441925,297.417023,0.0000557,0.0000307,936.72,24.74,30.23,19.13,18.22,24.9375,66.96875,79.21875,608.03125,727.0625,2007.4688
298.859528,130.185257,298.859528,0.0000528,0.0000274,936.6,25.95,29.9,21.85,19.71,23.90625,63.875,77.90625,557.71875,757.8125,2109.2188
291.246979,107.88205,291.246979,0.0000437,0.00000461,942.9,18.95,22.45,14.01,11.1,26.21875,69.6875,81.9375,515.03125,712.59375,1981.9688
288.257263,54.8920746,288.257263,0.0000223,0.00000509,949.49,16.44,19.64,14.08,9.74,32.34375,81.125,94.1875,527.0625,674.5,1820
291.716675,95.319397,291.716675,0.0000386,0.0000176,946.02,17.46,21.94,13.43,12.21,33.71875,82.90625,97.96875,554.875,679.15625,1774.0312
292.943787,74.2395782,292.943787,0.0000301,0.0000143,943.62,19.61,24.09,15.98,14.64,31.15625,76.21875,91.0625,532.75,696.15625,1817.9688
290.900848,49.2994957,290.900848,0.00002,0.00000765,952.86,19.87,26.04,13.21,12.93,29.609375,79.859375,94.265625,502.07812,696.25,1852.4688
290.639069,40.8399658,290.639069,0.0000166,0.00000597,953.29,17.96,21.95,13.49,15.12,26.703125,71.953125,85.21875,471.125,644.28125,1722.9844
292.915192,80.0955429,292.915192,0.0000325,0.0000142,951.61,19.09,22.92,14.39,15.34,23.96875,64.515625,76.6875,435.73438,601.8125,1614.7031
292.892883,54.9608727,292.892883,0.0000223,0.00000844,949.14,19.35,23.26,15.39,16.34,21.59375,58.09375,69.3125,396.84375,560,1510.0156
291.247101,66.7778931,291.247101,0.0000271,0.00000962,950.49,18.26,23.23,13.31,15.5,19.625,52.875,63.25,360.82812,516.9375,1405.7969
292.456177,86.4632492,292.456177,0.0000351,0.0000153,953.29,19.34,25.3,14.27,14.43,18.109375,48.703125,58.34375,330.70312,475.20312,1303.0156
294.821869,113.336143,294.821869,0.000046,0.0000215,953.06,21.24,27.06,15.69,14.2,16.578125,44.8125,53.90625,304.51562,436.75,1207.6562
293.320679,98.4803543,293.320679,0.0000399,0.0000181,950.05,21.77,27.69,15.67,14.93,16.09375,43.171875,51.25,281.85938,402.84375,1120.9375
292.815613,70.7346344,292.815613,0.0000287,0.0000117,948.36,20.46,26.29,15.12,15.79,15.015625,40.75,48.875,267.5,373.92188,1045.9062
294.548737,82.7663193,294.548737,0.0000336,0.000016,950.55,22.71,27.96,16.19,16.44,13.71875,37.78125,45.5,253.96875,350.64062,984.2344
292.613739,85.9777527,292.613739,0.0000349,0.0000142,947.78,21.83,27.65,15.06,14,12.53125,35.0625,42.359375,237.57812,331.6875,929.2344
292.250946,100.347977,292.250946,0.0000407,0.0000165,945.55,20.7,28.14,14.09,12.7,11.46875,32.6875,39.5625,220.46875,313.75,874.1719
294.02063,99.8934021,294.02063,0.0000405,0.0000152,946.02,22.06,27.54,15.61,13.86,10.5625,30.75,37.21875,205.70312,295.67188,819.2656
289.444,73.3330765,289.444,0.0000297,0.00000213,953.81,17.26,18.87,15.27,8.31,11.875,35.03125,40.414062,202.17188,281.3125,768.33594
287.345947,12.1404457,287.345947,0.00000492,0.000000615,955.05,14.17,16.61,12.72,10.92,12.953125,37.632812,44.289062,229.46875,280.9375,743.8203
285.301727,5.17723322,285.301727,0.0000021,0.000000075,957.44,12.76,14.39,10.94,10.91,14.1640625,40.609375,47.664062,260.3672,310.1797,776.9531
287.840912,45.7949791,287.840912,0.0000186,0.00000408,957.07,14.33,16.96,11.36,10.05,14.4453125,41.78125,49.921875,275.39844,355.78906,876.7422
287.232574,26.3991623,287.232574,0.0000107,0.00000254,957.73,14.83,19.01,12.84,11.03,13.359375,38.726562,47.1875,274.625,376.89062,960.2031
288.829468,46.7529564,288.829468,0.000019,0.00000615,956.62,15.88,19.67,12.98,11.8,12.0390625,35,42.75,261.76562,378.84375,985.1875
288.560059,40.26474,288.560059,0.0000163,0.00000405,954.8,15.42,18.55,12.15,12.28,11.28125,32.851562,39.90625,244.25,367.6953,975.3594
289.356079,60.4434738,289.356079,0.0000245,0.0000076,954.05,16.4,20.27,11.96,10.67,11.2890625,32.28125,38.78125,231.10938,349.77344,953.89844
288.846802,50.0879555,288.846802,0.0000203,0.0000067,955.74,16.86,21.01,11.06,11.44,10.8125,31.226562,37.71875,222.80469,328.59375,927.85156
289.372742,46.5737267,289.372742,0.0000189,0.00000623,954.74,17.32,21.63,12.01,12.26,10.09375,29.820312,36.039062,213.64844,308.96875,897.96094
288.092957,41.9202576,288.092957,0.000017,0.00000491,953.99,16.2,21.83,10.89,11.49,9.5546875,28.867188,34.804688,202.41406,291.9375,864.02344
289.649841,56.995739,289.649841,0.0000231,0.00000714,953.09,17.13,21.83,11.71,10.85,9.234375,28.28125,34.054688,192.10156,276.6172,821.22656
288.358704,36.162529,288.358704,0.0000147,0.00000276,952.12,15.94,18.92,13.17,11.11,9.0859375,27.960938,33.632812,185.47656,263.57812,774.9219
287.211426,53.3568497,287.211426,0.0000216,0.00000591,951.4,13.99,18.93,9.17,9.64,9.140625,27.828125,33.40625,185.10156,253.5625,735.46094
289.881287,48.9844093,289.881287,0.0000199,0.000006,951.38,15.14,17.77,10.25,11.62,9.0625,27.625,33.203125,187.91406,247.76562,712.6406
287.610413,-4.79042578,287.610413,-0.00000194,7.23E-09,951.29,14.38,15.23,13.25,13.03,9.375,27.773438,33.234375,191.95312,254.14844,714.9922
286.37439,0.08250913,286.37439,3.35E-08,2.81E-08,952.46,13.51,14.15,11.79,11.37,11.609375,33.851562,39.328125,210.17188,286.02344,761.8594
287.10849,18.1514912,287.10849,0.00000736,0.00000101,953.65,13.81,15.11,11.53,11.45,15.078125,43.109375,50.21875,269.65625,331.16406,864.85156
287.761719,45.9333992,287.761719,0.0000186,0.0000048,954,15.35,19.64,10.97,10.7,16.398438,45.882812,54.921875,329,373.6797,972.5781
287.223419,19.697464,287.223419,0.00000799,0.000000506,955.12,13.95,15.7,11.41,11.12,15.3671875,42.601562,51.828125,340.59375,421.7578,1042.5703
288.467651,40.5789757,288.467651,0.0000165,0.00000272,956.76,14.26,17.95,12.7,10.44,14.140625,38.820312,47.179688,323.78906,450.8828,1078.5703
287.331207,-3.46765471,287.331207,-0.00000141,1.52E-08,956.64,13.11,13.67,12.47,12.19,13.609375,36.242188,43.734375,307.26562,450.53906,1087.125
287.797394,28.5936909,287.797394,0.0000116,0.00000204,955.93,14.04,18.18,11.1,10.94,16.125,41.484375,48,297.96875,446.25,1080.7188
285.777863,29.7384281,285.777863,0.0000121,0.00000219,955.44,12.77,16.27,9.66,10.56,15.8984375,41.09375,49.429688,300.8672,442.84375,1083.2656
287.616364,28.6777,287.616364,0.0000116,0.00000195,949.16,13.31,14.76,10.28,10.68,14.421875,37.46875,45.382812,292.08594,431.72656,1071.4609
288.088318,10.3495903,288.088318,0.0000042,0.00000051,946.92,14.78,16.62,13.47,11.86,13.4765625,35.101562,42.3125,272.9297,417.76562,1040.9766
286.331299,52.2227402,286.331299,0.0000212,0.000000363,953.02,13.83,17.22,11.31,6.63,13.1015625,35.078125,41.90625,255.14062,399.2578,994.66406
285.781006,44.4493942,285.781006,0.000018,0.00000128,955.39,11.81,13.11,10.34,5.45,14.0546875,36.445312,42.773438,245.14844,379.2578,940.96875
284.520569,9.03437328,284.520569,0.00000366,7.44E-08,953.9,10.51,11.02,9.84,8.46,13.9765625,36.210938,42.890625,240.57031,363.20312,892.3047
285.168518,23.6726952,285.168518,0.0000096,0.000000708,953.42,11.25,12.73,9.89,7.48,13.703125,35.804688,42.242188,236.34375,355.95312,858.77344
283.120361,23.5914364,283.120361,0.00000956,0.000000237,954.51,11.13,12.57,8.24,6.13,13.375,35.273438,41.703125,230.78906,351.52344,839.33594
282.625092,46.3148346,282.625092,0.0000188,0.00000356,957.02,11.1,16.54,5.42,3.38,12.71875,34.25,40.664062,225.27344,343.21094,821.41406
283.795837,36.4957008,283.795837,0.0000148,0.00000324,956.77,10.29,15.42,4.46,6.37,11.671875,32.304688,38.789062,221.02344,332.35938,799.21094
284.13504,35.3307838,284.13504,0.0000143,0.0000035,957,11.89,17.87,4.44,7.34,10.6953125,30.59375,36.867188,213.04688,318.4375,771.0469
283.571411,20.5581036,283.571411,0.00000833,0.00000146,956.43,10.69,16.8,5.74,7.48,9.9609375,29.328125,35.40625,202.47656,303.64844,737.15625
284.018951,37.8504562,284.018951,0.0000153,0.00000361,956.5,12.64,18.78,5.69,6.66,9.4921875,28.375,34.234375,192.13281,287.79688,699.75
285.211731,25.5784874,285.211731,0.0000104,0.00000192,953.87,12.3,16.87,5.98,8.72,9.1875,27.65625,33.34375,182.82812,271.79688,661.1406
285.644623,37.0856895,285.644623,0.000015,0.00000338,951.56,12.99,18.32,8.3,8.43,9,27.101562,32.671875,175.25781,256.8828,624.1094
286.072479,7.57272196,286.072479,0.00000307,0.000000251,951.35,12.59,15.07,10.45,10.67,8.8828125,26.726562,32.179688,169.88281,244.5,591.52344
285.577606,8.89421463,285.577606,0.00000361,7.86E-08,950.95,12.17,13.69,10.03,9.58,12.0703125,30.890625,35.09375,169.375,242.17969,572.8594
278.803162,42.2927513,278.803162,0.0000171,7.28E-14,954.39,6.51,9.44,3.22,-0.72,15.71875,41.820312,47.351562,187.99219,260.8828,592.3047
278.557983,34.1982269,278.557983,0.0000139,0.00000122,955.61,6.28,12.11,0.24,0.25,15.3125,43.34375,52.734375,230.63281,291.21094,651.0469
280.637634,29.6302166,280.637634,0.000012,0.00000166,952.24,7.96,12.98,0.22,3.14,13.765625,39.203125,48.53125,253.92188,319.22656,712.1172
282.063599,50.5503235,282.063599,0.0000205,0.00000139,953.4,10.51,13.61,5.2,-0.59,12.7890625,36.492188,44.445312,245.82812,342.25,748.1406
278.969635,48.3538437,278.969635,0.0000196,0.00000153,960.8,7.94,13.53,3.74,-5,11.5625,33.546875,40.84375,228.00781,347.375,758.14844
277.880676,42.6304207,277.880676,0.0000173,0.0000014,961.73,6.62,13.58,0.9,-3.06,10.3984375,30.546875,37.179688,209.96875,332.70312,741.97656
279.255463,29.8877029,279.255463,0.0000121,0.00000134,956.81,7.43,12.9,1,0.22,9.578125,28.398438,34.421875,193.36719,309.21094,705.8047
279.496735,25.7434807,279.496735,0.0000104,0.00000149,957.72,7.88,14.27,1.95,2.2,9.1875,27.1875,32.851562,179.69531,284.85938,661.5078
281.139435,26.6040382,281.139435,0.0000108,0.00000161,956.91,8.43,14.37,2.31,3.94,8.9609375,26.703125,32.242188,170.10156,262.875,617.4844
280.751434,19.4140396,280.751434,0.00000787,0.00000088,953.11,7.61,13.59,2.98,4.2,9.078125,27.3125,32.601562,164.63281,244.99219,578.03906
280.09317,34.2627258,280.09317,0.0000139,0.0000021,954.99,10.4,17.31,2.91,1.38,8.953125,27.078125,32.703125,162.96875,231.66406,545.125
282.896912,35.2950821,282.896912,0.0000143,0.000000668,952.45,10.72,14.34,3.45,3.07,8.7265625,26.296875,31.804688,161.76562,222.92188,519.21875
279.836304,47.9281654,279.836304,0.0000194,0.0000021,953.96,8.57,15.98,2.76,-1.88,9.078125,26.242188,31.398438,159.50781,218.11719,500.4453
280.172638,26.798378,280.172638,0.0000109,0.00000143,952.33,8.19,14.65,1.67,4.85,8.9609375,26.101562,31.34375,157.5625,215.07031,488.09375
283.981018,24.4496689,283.981018,0.00000991,0.00000121,949.42,10.41,13.93,1.52,5.95,8.6796875,25.65625,30.859375,156.02344,212.42188,479.7422
280.142242,59.3422737,280.142242,0.0000241,0.000000101,953.36,9.34,12.33,5.11,-4.31,9.2109375,26.054688,30.921875,154.49219,209.92969,473.125
278.660553,44.2586365,278.660553,0.0000179,0.00000126,952.94,7.95,12.38,3.7,-4.51,9.15625,26.03125,31.140625,153.6875,207.78906,467.53906
278.026764,43.6558838,278.026764,0.0000177,0.000000457,953.77,7.26,12.71,2.76,-5.31,8.6953125,25.367188,30.5,153.1875,205.97656,462.8203
278.174408,30.9547977,278.174408,0.0000126,0.000000822,952.8,5.81,11.18,0.7,-0.47,8.453125,24.914062,29.9375,151.85156,204.53125,458.70312
278.506287,24.7154121,278.506287,0.00001,0.000000992,953.45,6.02,11.75,0.45,0.67,8.34375,24.625,29.5625,150,203.26562,455.125
280.182892,24.7605171,280.182892,0.00001,0.000000877,955.85,6.73,12.09,1.55,2.31,8.25,24.375,29.25,148.20312,201.65625,451.6875
279.210815,27.8323002,279.210815,0.0000113,1.53E-08,959.42,7.03,9.98,2.69,-0.46,8.171875,24.125,28.96875,146.625,199.65625,447.92188
277.011688,23.3099289,277.011688,0.00000945,0.000000371,961.6,5.79,10.75,-1.93,-1.18,8.09375,23.90625,28.703125,145.21875,197.67188,443.875
277.228058,24.4259453,277.228058,0.0000099,0.000000822,957.04,5.75,12,-2.27,-0.38,8.015625,23.6875,28.4375,143.875,195.76562,439.79688
277.934082,11.3027554,277.934082,0.00000458,3.86E-08,956.3,5.4,9.72,0.14,1.62,7.953125,23.453125,28.15625,142.54688,193.85938,435.875
278.354034,23.8748207,278.354034,0.00000968,0.000000614,957.09,6.19,10.57,1.27,1.52,7.875,23.234375,27.890625,141.1875,192.01562,431.98438
277.265564,9.71092129,277.265564,0.00000394,2.71E-09,957.15,4.87,9.2,1.14,1.1,7.796875,23,27.609375,139.875,190.28125,428.0625
278.899353,20.8983402,278.899353,0.00000847,0.000000178,959.87,5.95,9.99,1.36,1.96,7.71875,22.78125,27.34375,138.625,188.78125,424.26562
276.995331,18.687336,276.995331,0.00000758,0.000000205,959.9,5,8.42,1.42,1.5,7.640625,22.5625,27.09375,137.48438,187.625,421.125
277.370972,14.1599779,277.370972,0.00000574,6.37E-08,957.83,4.85,8.38,0.11,1.86,7.578125,22.359375,26.84375,136.29688,186.48438,419.03125
278.760956,19.8873539,278.760956,0.00000806,0.000000359,959.14,5.5,9.79,0.27,1.03,7.5,22.140625,26.609375,135.09375,185.0625,417.34375
279.574799,17.5709248,279.574799,0.00000712,0.000000316,959.6,5.82,9.81,1.12,1.76,7.4375,22,26.40625,134.15625,183.45312,414.75
278.802399,27.555975,278.802399,0.0000112,0.000000065,959.36,6.12,9.02,1.45,0.27,7.40625,21.90625,26.390625,133.65625,182.10938,411.14062
276.086517,36.2274132,276.086517,0.0000147,0.000000195,961.52,4.51,9.28,0.33,-6.27,7.328125,21.703125,26.15625,133.3125,181.73438,408.09375
275.604218,25.0832939,275.604218,0.0000102,0.000000422,959.09,3.46,8.69,-3.12,-1.98,7.25,21.484375,25.859375,132.42188,181.625,406.4375
276.252991,26.641964,276.252991,0.0000108,0.000000468,957.75,3.75,9.48,-3.28,-3.76,7.1875,21.265625,25.609375,130.89062,179.98438,404.14062
276.352631,19.9692574,276.352631,0.0000081,0.000000294,957.11,3.74,9.16,-3.05,-1.77,7.109375,21.0625,25.359375,129.375,178.04688,400.1875
276.168152,23.4236012,276.168152,0.0000095,0.000000674,958.08,4.47,10.71,-3.26,-1.64,7.046875,20.84375,25.109375,127.984375,176.15625,395.65625
276.358643,20.4928989,276.358643,0.00000831,0.000000629,956.66,3.79,10.42,-2.6,-1.26,6.984375,20.640625,24.859375,126.671875,174.1875,391.21875
278.205078,21.0476475,278.205078,0.00000853,0.00000047,951.05,4.04,9.55,-2.31,-0.38,6.90625,20.453125,24.609375,125.421875,172.28125,386.90625
277.82605,34.6889,277.82605,0.0000141,0.000000527,953.28,5.33,11.68,0.59,-3.85,6.859375,20.265625,24.390625,124.15625,170.4375,382.73438
276.864258,30.4247608,276.864258,0.0000123,0.00000101,956.48,5.72,13,-2.68,-4.54,6.8125,20.09375,24.171875,122.953125,168.65625,378.70312
277.425079,25.8934593,277.425079,0.0000105,0.000000715,953.09,4.8,11.74,-2.77,-0.64,6.734375,19.890625,23.953125,121.8125,167.03125,374.84375
279.414246,16.4720612,279.414246,0.00000668,3.62E-14,948.31,6.45,9.42,3.14,3.09,6.671875,19.71875,23.71875,120.6875,165.5625,371.3125
279.026642,8.1085434,279.026642,0.00000329,1.49E-09,948.67,6.13,7.56,4.66,3.72,6.625,19.578125,23.546875,119.8125,164.8125,368.6875
276.962463,45.4904442,276.962463,0.0000184,5.61E-14,955.92,6.08,9,2.61,-7.48,6.609375,19.59375,23.640625,119.65625,164.60938,367.29688
276.129883,37.3404427,276.129883,0.0000151,0.000000364,959.83,3.91,9.45,-0.7,-6.5,6.53125,19.34375,23.375,120.265625,163.65625,365.57812
279.135284,27.2230587,279.135284,0.000011,0.000000258,956.26,4.96,8.64,-0.96,0.54,6.46875,19.140625,23.09375,119.25,162.40625,362.71875
276.566406,9.95803261,276.566406,0.00000404,1.63E-10,956.89,3.79,6.88,-1.31,1.69,6.40625,18.953125,22.859375,117.390625,162.04688,361.39062
278.043427,34.0766754,278.043427,0.0000138,0.000000388,961.76,4.83,9.54,-0.82,-3.31,6.34375,18.765625,22.640625,115.796875,161.4375,363.23438
276.304993,30.8880348,276.304993,0.0000125,0.000000482,963.24,4.09,10.13,-0.91,-6.92,6.28125,18.59375,22.453125,114.59375,159.40625,362.6875
277.362579,27.4212456,277.362579,0.0000111,0.000000463,958.67,4.24,9.79,-1.04,-2.14,6.21875,18.40625,22.234375,113.515625,157.23438,357.96875
278.305481,22.4027042,278.305481,0.00000908,0.000000539,958.48,5.9,10.3,-1.08,0.29,6.15625,18.234375,22.015625,112.390625,155.32812,351.75
278.599182,19.2795086,278.599182,0.00000782,0.000000176,957.47,5.05,8.67,0.94,1.76,6.109375,18.078125,21.8125,111.390625,153.76562,346.28125
278.637299,24.3223,278.637299,0.00000986,0.000000764,958.69,5.68,11.17,-0.75,1.58,6.046875,17.90625,21.625,110.46875,152.48438,342.09375
279.128326,20.5224266,279.128326,0.00000832,0.000000629,961.96,5.93,11.7,-1.1,2.14,6,17.765625,21.421875,109.453125,151.1875,338.79688
280.451111,19.8019009,280.451111,0.00000803,0.000000173,959.35,6.73,9.5,1.7,2.77,5.9375,17.59375,21.234375,108.53125,149.92188,335.79688
276.981415,38.72258,276.981415,0.0000157,0.000000296,961.95,5.04,12.02,-3.42,-6.55,5.90625,17.46875,21.125,107.921875,149.29688,333
277.450104,36.1336403,277.450104,0.0000146,0.00000114,961.87,5.36,13.05,-3.85,-2.74,5.859375,17.328125,20.953125,107.40625,149.01562,331.09375
277.9151,28.9277802,277.9151,0.0000117,0.00000117,958.97,6.15,12.61,-2.14,-0.48,5.796875,17.171875,20.75,106.4375,147.79688,329.9375
278.52066,32.1181946,278.52066,0.000013,0.00000127,952.75,6.41,13.3,-1.76,0.04,5.734375,17,20.546875,105.21875,146.26562,328.21875
280.739471,31.942791,280.739471,0.000013,0.0000015,945.33,7.84,14.54,-0.42,2.13,5.6875,16.84375,20.34375,104.09375,144.73438,325.3125
281.697937,51.1462936,281.697937,0.0000207,0.00000185,948.47,9.87,17.13,3.32,-2.45,6.40625,18.3125,21.28125,103.3125,143.17188,321.5625
284.116119,42.9538689,284.116119,0.0000174,0.00000176,952.79,10.49,15.73,3.1,4.16,6.484375,18.859375,22.53125,104.4375,142.14062,317.90625
284.217194,17.1920872,284.217194,0.00000697,0.000000461,953.04,9.65,13.93,5.8,7.45,6.828125,18.890625,22.4375,107.109375,142.59375,316.125
282.610596,16.9967556,282.610596,0.00000689,0.000000559,951.84,9.59,14.16,5.33,6.24,6.8125,18.84375,22.5,110.109375,145.71875,318.3125
281.600372,19.3673477,281.600372,0.00000785,0.000000428,953.38,7.86,12.48,3.13,5.05,6.46875,18.328125,22.078125,115.15625,152.1875,326.125
283.075317,19.6983051,283.075317,0.00000799,0.0000005,952.61,9.16,13.89,3.12,5.98,6.125,17.6875,21.40625,121.65625,156.46875,337.1875
283.998871,25.9593658,283.998871,0.0000105,0.0000011,949.05,8.1,12.84,4.05,4.93,6.28125,17.71875,21.125,125.34375,158.9375,344.78125
282.403809,9.87142944,282.403809,0.000004,0.000000206,946.42,8.62,13.87,4.51,6.24,7.15625,18.5,21.71875,125.9375,161.65625,346.875
284.057556,21.0710163,284.057556,0.00000854,0.000000829,948.08,9.45,14.99,4.51,6.74,7.65625,19.375,22.65625,127.21875,163.6875,345.90625
283.12735,23.6300297,283.12735,0.00000958,0.00000113,946.44,9.04,14.43,3.49,5.98,7.9375,20.375,23.71875,130.25,164.46875,343.90625
286.206207,36.2784424,286.206207,0.0000147,0.00000223,946.83,11.86,17.56,3.95,6.55,8.15625,21.53125,25.15625,133.875,165.59375,342.03125
282.632324,3.55201578,282.632324,0.00000144,2.78E-08,940.58,9.36,11,6.21,7.88,7.90625,21.4375,25.4375,138.65625,172.0625,343.21875
278.434662,21.4677906,278.434662,0.0000087,3.56E-14,943.5,5.58,7.63,3.28,1.88,7.90625,22.84375,27.0625,147.53125,190.84375,354.84375
275.797302,21.4682465,275.797302,0.0000087,3.89E-14,948.07,3.68,4.56,1.75,-1.23,7.25,21.34375,26.34375,158.53125,210.71875,385.96875
279.884857,39.0714417,279.884857,0.0000158,0.000000852,949.03,5.3,9.37,0.81,-1.09,6.59375,19.375,23.875,157.28125,218.34375,423.8125
276.613953,14.4254227,276.613953,0.00000585,2.98E-14,949.63,3.48,4.98,1.76,0.51,6.1875,18.1875,22.28125,146.875,220.25,445.53125
276.01178,28.7208939,276.01178,0.0000116,4.82E-14,956.01,2.79,5.2,0.37,-3.25,5.9375,17.40625,21.125,135.5,216.375,450.125
275.954987,25.0073414,275.954987,0.0000101,3.29E-09,956.87,2.48,5.68,-0.72,-2.97,5.8125,16.9375,20.46875,125.375,205.34375,442.625
277.153259,24.5556011,277.153259,0.00000996,3.19E-08,952.2,3.12,6.23,-0.96,-1.78,5.75,16.71875,20.15625,117.375,191.34375,424.3125
275.993683,27.3616314,275.993683,0.0000111,0.000000123,955.91,3.15,6.93,-0.83,0.91,5.6875,16.5625,20.21875,111.96875,179.53125,400.59375
276.607452,29.9104462,276.607452,0.0000121,0.000000514,958.39,3.5,7.19,-1.18,-3.15,5.625,16.40625,20,108.8125,170.5,378.9375
277.429932,28.3637409,277.429932,0.0000115,0.000000268,953.67,3.46,7.6,-1.51,-1.87,5.59375,16.25,19.71875,106.0625,162.34375,360.96875
278.782104,28.5939941,278.782104,0.0000116,0.000000424,950.24,4.74,8.74,-1.09,-0.42,5.53125,16.125,19.53125,103.75,156.09375,345.34375
279.753296,28.4751987,279.753296,0.0000115,0.000000284,951.35,5.13,7.94,1.81,1.82,5.59375,16.375,19.90625,103.875,153.75,333.21875
276.878937,20.6465893,276.878937,0.00000837,0.000000002,956.39,3.43,6.63,-0.88,-0.09,5.53125,16.34375,20.125,108.25,156.96875,328.21875
277.801727,34.0982819,277.801727,0.0000138,0.00000122,959.15,5.55,10.63,-1.27,-1.43,5.40625,15.9375,19.6875,111.71875,160.78125,332.9375
278.761566,28.9785118,278.761566,0.0000117,0.00000057,957.27,5.87,10.05,1.4,0.17,5.34375,15.75,19.21875,110.40625,161.34375,339.53125
281.604645,35.7787018,281.604645,0.0000145,0.000000937,953.8,7.48,10.89,1.92,1.18,5.40625,16.25,19.4375,107.5625,161.0625,340.71875
282.099609,24.5587826,282.099609,0.00000996,0.000000499,953.72,7.34,10.52,4.16,4.03,5.65625,17.15625,20.28125,106.78125,159.53125,338.375
282.919189,26.929491,282.919189,0.0000109,0.000000792,954.59,9.43,12.39,4.68,4.79,6,17.96875,21.21875,109.09375,158,334.46875
284.184967,20.6050987,284.184967,0.00000835,0.000000611,952.95,9.85,12.32,7.36,6.84,6.75,19.625,22.84375,113.9375,159.78125,330.71875
281.953766,9.58447456,281.953766,0.00000389,0.000000113,952.23,9.37,11.11,8.15,7.78,8.0625,22.84375,26.0625,123.3125,167.1875,331
283.699646,21.6550312,283.699646,0.00000878,0.000000651,953.13,9.63,12.58,6.77,7.05,9.21875,25.84375,29.71875,141.40625,180.5,339.40625
283.516663,39.1203194,283.516663,0.0000159,0.000000895,953.33,10.17,14.04,6.61,4.09,11.1875,29.875,33.6875,165.625,195.75,356.90625
283.358948,20.250742,283.358948,0.00000821,0.000000373,950.27,8.55,9.25,7.91,4.78,11.65625,31.0625,36.21875,192.78125,217.78125,383.59375
281.140381,12.4361973,281.140381,0.00000504,9.94E-08,950.9,8.79,11.64,6,4.46,11.84375,32.40625,37.875,210.65625,246.625,421.5
283.067413,45.4190788,283.067413,0.0000184,0.0000019,952.34,9.56,13.66,6.29,2.92,11.34375,32.15625,38.53125,218.375,275.09375,466.96875
280.704773,5.37053442,280.704773,0.00000218,1.36E-10,951.23,7.24,8.26,6.16,5.32,10.46875,30.15625,36.71875,217.75,293.375,506.71875
279.560913,9.37285614,279.560913,0.0000038,1.83E-08,951.42,5.83,9.36,1.15,4.43,9.8125,28.5,34.6875,212.0625,304.71875,533.46875
283.142181,39.8160858,283.142181,0.0000161,0.00000188,953.41,9.81,15.05,1.24,4.4,9.71875,28.5625,34.71875,204.875,308.375,550.71875
283.987549,26.2492485,283.987549,0.0000106,0.000000871,950.59,9.75,13.31,5.48,7.32,9.71875,29.46875,35.46875,200.25,304.65625,556.3125
283.447449,38.7086334,283.447449,0.0000157,0.00000113,953.1,9.28,12.6,6.82,4.63,10,31.4375,38.125,202.71875,308.4375,555.71875
279.752533,4.95861053,279.752533,0.00000201,3.29E-10,953.21,6.48,8.64,1.63,5.12,9.78125,31.34375,38.75,221.96875,322.15625,569.5625
283.382965,49.6547279,283.382965,0.0000201,0.00000317,955.14,9.3,14.1,1.6,3.87,9.25,30.3125,38,238.84375,338.3125,600.4375
283.28595,39.9190559,283.28595,0.0000162,0.00000204,954.07,9.77,13.95,3.81,4.76,8.96875,28.96875,36.0625,240.25,350.1875,633.0625
285.660645,41.7191544,285.660645,0.0000169,0.00000248,950.1,11.6,15.65,4.25,6.68,10.28125,29.75,35.75,228.03125,352.53125,647.34375
284.78299,39.1033516,284.78299,0.0000159,0.000000738,946.97,12.28,14.41,9.66,5.42,13.59375,34.34375,39.375,216.84375,343.28125,641.9375
283.785492,74.890213,283.785492,0.0000304,0.00000298,952.66,11.44,15.96,7.07,-1.46,16.09375,39,44.4375,216.21875,328,622.65625
283.064362,48.9440117,283.064362,0.0000198,0.00000227,957.6,10.83,15.88,5.69,1.41,15.5,37.84375,44.3125,222.03125,314.4375,596.46875
284.802185,62.7696533,284.802185,0.0000254,0.00000478,955.2,10.66,16.79,3.96,4.81,15.125,36.15625,42,220.125,306.34375,571.1875
284.368286,38.9085121,284.368286,0.0000158,0.00000271,952.81,11.47,17.1,4.53,6.58,15.15625,35.34375,41,213.59375,301.03125,551.5
285.823456,44.5245209,285.823456,0.0000181,0.00000362,949.27,12.72,18.64,5.77,7.86,14.59375,34.25,40,208.78125,292.53125,535.3125
289.951599,71.5167999,289.951599,0.000029,0.00000729,945.58,16.76,23.53,8.13,9.28,13.8125,33.65625,39.4375,209.65625,282.40625,518.4375
287.635895,22.7108269,287.635895,0.00000921,0.0000014,943.91,15.35,20.93,9.94,11.49,12.78125,32.65625,38.75,219.25,274.90625,503.625
289.61673,127.871857,289.61673,0.0000518,0.00000634,950.26,16.91,22.26,11.6,1.84,11.5625,30.875,37.25,232.25,274.15625,497.15625
