asst,lhnf,sst,Evap,Tran,gp,at,tmax,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,runoff
298.039795,103.871994,298.039795,4.21E-05,2.65E-05,935.71,25.41,29.62,20.16,20.65,21.84375,52.65625,63.109375,246.20312,455.76562,1476.625
299.741974,137.561874,299.741974,5.58E-05,3.70E-05,934.41,26.06,30.24,21.32,21.16,19.90625,48.109375,57.65625,223.85938,412.64062,1349.4688
300.560638,132.519699,300.560638,5.37E-05,3.50E-05,934.44,27.24,31.26,23.4,21.85,20.671875,47.796875,56.4375,208.46875,376.39062,1231.1875
297.278229,61.2630539,297.278229,2.48E-05,1.09E-05,935.79,24.87,29.4,20.62,21.32,26.5625,67.953125,81.078125,239.03125,370.78125,1137.3906
298.970032,118.754478,298.970032,4.81E-05,3.02E-05,936.65,24.62,28.87,20.2,20.95,40.09375,103.78125,122.015625,326.54688,429.73438,1122.4844
299.313263,100.604149,299.313263,4.08E-05,2.25E-05,938.07,24.16,29.14,21.52,21.7,40.75,105.703125,129.95312,376.95312,514.5625,1197.1719
298.648743,101.825027,298.648743,4.13E-05,2.37E-05,939.15,25.36,29.31,21.6,22.64,37.625,97.828125,120.265625,366.3125,570.90625,1274.7031
300.724945,123.724091,300.724945,5.02E-05,3.39E-05,937.7,27.75,31.38,24.15,23.72,34.71875,90.296875,110.6875,341.67188,576.3906,1302.6406
300.828186,115.132378,300.828186,4.67E-05,2.81E-05,936.51,27.1,30.7,24.36,24.16,33.515625,84.5,103.34375,317.9375,548.4844,1267.5938
301.306641,120.641891,301.306641,4.89E-05,3.22E-05,936.68,26.79,31.25,23.08,24.04,34.90625,83.046875,99.921875,298.9375,519.4375,1211.1719
298.163788,95.5765915,298.163788,3.87E-05,1.58E-05,936.21,24.98,29.29,21.67,22.38,62.359375,117.859375,129.375,368.875,553.5156,1248.4375
295.33255,71.4396362,295.33255,2.90E-05,5.28E-06,938.37,21.99,24.19,20.29,18.69,86.125,175.46875,196.04688,612.2344,733.0625,1623.875
296.23645,28.3212433,296.23645,1.15E-05,3.73E-06,939.34,20.79,22.3,19.8,18.85,96.078125,206.95312,239.45312,778.6094,1054.5312,2356.5156
294.925934,41.0087013,294.925934,1.66E-05,3.58E-06,939.41,21.32,23.9,19.61,19.11,98.703125,217.1875,254.53125,861.5156,1339.75,3052.6094
296.605316,108.067451,296.605316,4.38E-05,2.33E-05,940.12,22.67,27.78,18.77,19.58,107.484375,243.76562,282.03125,918.53125,1469.1562,3339.3125
299.178406,168.806076,299.178406,6.84E-05,4.12E-05,940.53,25.15,29.47,20.16,20.47,99.46875,228.48438,269.79688,921.5469,1494.125,3343.8281
295.358856,17.2402267,295.358856,6.99E-06,3.50E-06,939.53,22.7,26.81,19.42,20.15,88.765625,204.21875,241.46875,836.6094,1432.8125,3214.1406
294.335449,33.0988884,294.335449,1.34E-05,2.62E-06,937.83,21.52,25.67,17.88,19.3,85.8125,198.14062,232.14062,773.875,1347.4844,3021.375
297.31662,158.487732,297.31662,6.43E-05,4.24E-05,938.56,24,29.31,18.8,19.46,84.921875,193.8125,225.84375,727.5781,1262.625,2849.0781
299.608917,165.813614,299.608917,6.72E-05,4.07E-05,938.1,25.63,30.23,20.76,21.41,77.734375,176.95312,207.45312,669.71875,1160.9062,2644.6406
300.526642,163.248138,300.526642,6.62E-05,4.15E-05,938.78,26.63,30.63,21.18,22.64,69.734375,157.98438,185.23438,606.34375,1054.9844,2409.3906
300.440002,142.649017,300.440002,5.78E-05,3.82E-05,938.69,26.6,30.91,22.23,22.79,62.4375,141.1875,165.15625,544.9844,958.1406,2188.125
300.40332,125.929787,300.40332,5.11E-05,3.33E-05,938.42,26.9,31.14,22.97,22.65,54.890625,125.203125,146.59375,486.54688,866.5156,1996.5312
301.296387,152.029968,301.296387,6.16E-05,3.71E-05,938.44,26.98,30.98,23.55,23.26,51.71875,117.03125,136.29688,443.03125,790.8906,1828.6406
300.487183,104.321251,300.487183,4.23E-05,2.47E-05,937.34,27.28,31.14,23.57,23.47,47.265625,107.546875,125.453125,410.67188,731.0156,1706.125
300.890869,117.247238,300.890869,4.75E-05,2.74E-05,935.21,27.82,31.39,24.06,23.55,43.71875,99.609375,116.25,381.39062,681,1599.6875
301.813446,175.274414,301.813446,7.11E-05,4.60E-05,934.65,28.69,32.64,24.83,23.19,40.96875,93.75,109.125,360.53125,635.9219,1505.0938
301.988373,155.640305,301.988373,6.31E-05,4.02E-05,934.98,29.49,33.5,25.51,23.9,38.03125,87.09375,101.625,340.96875,596.7969,1411.9219
302.193512,168.536545,302.193512,6.83E-05,4.64E-05,935.84,29.26,33.94,25.16,23.81,35.21875,81,94.515625,320.20312,563.0781,1324.3125
302.077911,148.662628,302.077911,6.03E-05,3.55E-05,936.46,28.63,34.06,24.38,23.78,35.734375,86.640625,99.1875,310.65625,533.3125,1251.125
301.705658,190.499985,301.705658,7.72E-05,4.69E-05,935.58,29.18,34.06,24.24,21.8,34.25,84.6875,99.40625,326.46875,512.46875,1192.6719
301.263916,208.528793,301.263916,8.45E-05,5.37E-05,938.13,29.51,33.93,26.07,21.36,35.9375,89.1875,102.34375,347.125,505.54688,1155.625
300.687286,193.671158,300.687286,7.85E-05,4.98E-05,940.58,28.91,32.67,25.45,20.92,43.453125,108.171875,121.125,391.65625,512.5156,1147.9531
300.317902,160.44725,300.317902,6.51E-05,3.68E-05,940.09,28.29,31.58,25.51,20.58,73.8125,158.14062,170.375,557.6875,568.75,1184.1562
296.628021,30.7025261,296.628021,1.24E-05,3.09E-06,941.61,23.75,26.08,22.35,21.01,98.6875,228.5625,252.48438,906.5469,793.78125,1406.2656
295.498383,49.793129,295.498383,2.02E-05,7.64E-06,942.73,21.46,24.51,17.35,19.42,92.71875,222.34375,256.45312,1060.2344,1163.5,1959.5781
297.475464,134.540543,297.475464,5.45E-05,3.49E-05,943.7,24.41,28.77,19.08,18.88,83.28125,201.90625,232.98438,993.4219,1334.1094,2473.0156
297.331757,100.913551,297.331757,4.09E-05,2.60E-05,944.14,24.39,29.04,19.34,20.17,74.671875,182.04688,210.21875,897.25,1275.1406,2577.2656
297.650574,125.459442,297.650574,5.09E-05,3.15E-05,944.05,24.3,29.32,19.83,20.27,71.625,171.98438,196.54688,803.59375,1158.1562,2452.9062
297.685547,117.950958,297.685547,4.78E-05,3.24E-05,944.16,24.57,29.53,19.67,19.71,70.28125,165.5625,188.53125,746.2031,1044.6094,2285.1406
297.664307,104.345131,297.664307,4.23E-05,2.46E-05,942.55,24.27,28.92,20.61,19.93,64.109375,150.67188,172.25,693.0781,957.9219,2130.4844
297.885162,114.745499,297.885162,4.65E-05,2.67E-05,941.43,24.8,29.68,20.17,20.02,59.234375,137.26562,156.48438,639.3594,891.0469,2001.9688
299.441406,157.586227,299.441406,6.39E-05,4.18E-05,940.61,26.51,31.7,21.23,19.92,55.015625,127.53125,145.875,592.0156,831.6719,1887.5156
300.446259,159.985352,300.446259,6.49E-05,4.35E-05,940.16,27.21,32.46,22.25,20.76,49.390625,114.828125,131.70312,544.2344,771.7031,1759.625
301.273651,159.418213,301.273651,6.46E-05,3.81E-05,939.65,27.53,32.17,22.3,21.67,45.0625,104.515625,120.28125,494.85938,709.875,1624.8438
299.831268,182.512238,299.831268,7.40E-05,4.82E-05,939.05,26.56,32.59,20.42,19.53,40.640625,94.09375,108.515625,451.15625,648.78125,1493.0312
299.464661,171.11969,299.464661,6.94E-05,4.25E-05,938.99,27.67,32.64,23.56,19.35,36.515625,84.46875,97.75,409.09375,594.5,1368.8281
300.510529,122.092079,300.510529,4.95E-05,3.00E-05,941.89,27.96,32.62,24.38,21.54,34.578125,78.71875,90.390625,375.40625,546.0156,1256.9375
300.326202,129.130173,300.326202,5.24E-05,2.84E-05,941.35,28.03,32.63,24.81,22.29,42.546875,89.96875,99.90625,396.53125,517.0781,1171.4219
298.044495,96.8018646,298.044495,3.92E-05,1.91E-05,938.71,24.58,31.43,19.6,19.87,111.203125,214.96875,217.32812,645.7656,653.4531,1216.9062
293.477661,66.1316299,293.477661,2.68E-05,3.79E-06,937.88,19.79,21.27,18.61,16.78,156.89062,335.76562,364.09375,1111.7969,1147.9688,1739.5625
293.192261,33.8525963,293.192261,1.37E-05,3.60E-06,941.64,20.28,24.03,18.06,17.09,164.07812,378.17188,426.35938,1416.8594,1751.7031,2678.1562
292.850067,56.8495178,292.850067,2.30E-05,9.22E-06,946.17,19.98,23.85,16.57,16.94,149.71875,353.90625,407.26562,1462.8438,2044.6875,3390.7188
295.354095,91.5554199,295.354095,3.71E-05,1.99E-05,948.99,21.18,24.7,17.8,16.99,131.65625,314.0625,363.28125,1345.4688,2017.3281,3581.5312
293.966736,7.18512535,293.966736,2.91E-06,1.21E-06,947.49,20.7,23.12,18.91,17.45,116.609375,279.92188,324.04688,1216.7188,1858.2188,3454.8906
293.247101,-0.269721687,293.247101,-1.09E-07,2.46E-07,944.4,19.39,20.94,18.76,17.68,116.90625,279.875,320.84375,1182.4688,1745.5156,3315.9844
295.249512,35.60952,295.249512,1.44E-05,5.04E-06,945.19,20.31,22.1,18.81,19.13,128.40625,317.76562,363.78125,1280.8281,1771.8906,3322.8594
292.619049,26.2621288,292.619049,1.06E-05,2.15E-06,942.57,19.88,22.73,16.91,17.41,122.984375,309.67188,362.5,1375.7031,1900.9375,3481.8906
294.402344,79.4711914,294.402344,3.22E-05,1.51E-05,940.77,19.87,24.4,16.92,17.24,116.32031,293.96094,344.33594,1349.3047,1958.8438,3634.9219
297.38031,75.7147293,297.38031,3.07E-05,1.57E-05,941.01,23.61,27.15,18.79,19.78,105.41406,266.98438,314.46875,1254.1719,1888.3125,3591.9922
296.680969,44.7560234,296.680969,1.81E-05,7.74E-06,938.46,23.4,26.75,19.03,20.79,112.11719,266.73438,305.89844,1183.7891,1802,3451.3516
290.142639,12.4096127,290.142639,5.03E-06,2.77E-06,941.06,17.12,19.45,14.76,14.05,178.71875,432.51562,484.75,1510.2344,2107.0234,3716.9688
287.57077,47.3861389,287.57077,1.92E-05,3.72E-07,948.47,14.56,15.38,12.8,10.6,217.21094,558.3047,643.46875,2163.5234,2812.336,4724.6016
288.154999,44.852993,288.154999,1.82E-05,2.92E-06,952.11,13.87,14.69,13.27,11.07,213.67969,558.6797,655.75,2432.5625,3404.6328,5736.9297
287.272644,38.8038216,287.272644,1.57E-05,2.54E-06,953.06,13.55,16.19,10.98,11.43,192.47656,507.89844,600.52344,2309.875,3509.2656,6118.9453
289.528961,46.7337914,289.528961,1.89E-05,5.72E-06,951.28,15.02,16.51,12.59,11.76,170.85156,452.3047,535.375,2093.8672,3287.8203,5920.3203
287.826416,37.3948174,287.826416,1.52E-05,3.65E-06,951.64,14.74,16.14,12.52,12.72,152.59375,404.6953,478.6797,1874.2422,2986.3516,5496.4062
289.9505,81.1956863,289.9505,3.29E-05,1.41E-05,950.79,17.2,21.65,11.9,11.67,136.75,362.6953,428.98438,1677.4531,2685.3828,5017.8125
290.692871,72.67939,290.692871,2.95E-05,1.27E-05,950.19,17.6,22.17,12.61,12.88,122.5,324.85156,384.35156,1503.1016,2409.9062,4532.4766
292.321228,85.287056,292.321228,3.46E-05,1.60E-05,949.71,19.72,23.81,15.18,14.22,109.828125,291.28906,344.6953,1348.0312,2163.8516,4084.836
293.431366,58.3379478,293.431366,2.37E-05,1.03E-05,947.3,19.19,22.29,17.31,15.44,98.60156,261.53906,309.5078,1210.5156,1944.0938,3697.539
290.969604,12.5974636,290.969604,5.11E-06,6.35E-07,945.14,17.4,18.76,16.28,15.2,91.58594,241.15625,284.6328,1100.4531,1755.9062,3366.289
291.147949,62.310257,291.147949,2.53E-05,2.33E-06,948.87,18.72,19.71,16.54,10.77,101.13281,268.32812,311.57812,1090.5859,1648.5938,3130.6875
290.859375,92.6776733,290.859375,3.76E-05,1.52E-05,951.93,18.3,24.51,12.52,11.35,97.72656,261.0078,308.625,1128.4922,1620.3281,3042.7188
291.818115,97.2764587,291.818115,3.94E-05,1.75E-05,951.9,18.49,23.59,13.31,12.13,88.53906,236.42969,280.875,1063.9219,1585.3359,2997.5547
292.79953,60.3940125,292.79953,2.45E-05,8.98E-06,951.65,18.79,22.45,14.93,14.24,79.57031,212.03125,252.16406,952.1094,1477.2188,2888.414
289.446594,37.3250732,289.446594,1.51E-05,2.51E-06,956.24,16.11,18.75,14.3,12.4,74.90625,199.15625,235.92969,868.9844,1332.0234,2691.8984
288.674805,15.5433826,288.674805,6.30E-06,6.74E-07,955.74,14.9,16.31,13.97,12.43,69.078125,182.82812,217.52344,823.83594,1211.1641,2481.8281
288.960419,35.1647491,288.960419,1.43E-05,3.00E-06,954.34,15.11,17.13,12.07,12.4,68.97656,185.27344,219.55469,798.91406,1162.1953,2342.9766
289.676117,66.0056,289.676117,2.68E-05,1.03E-05,953.28,16.89,21.44,12.5,12.98,62.453125,169.875,203.28125,775.7578,1118.4297,2284.914
289.660828,36.4459801,289.660828,1.48E-05,4.72E-06,952.24,17.53,20.98,13.49,14.04,56.21875,152.5,182.42188,707.7578,1061.1484,2190.875
292.659943,61.794281,292.659943,2.51E-05,9.37E-06,950.3,18.9,22.85,14.8,14.57,50.953125,137.79688,165.27344,645.08594,973.7031,2053.2656
294.190399,43.8797951,294.190399,1.78E-05,6.91E-06,948.29,19.74,22.61,17.85,15.85,46.054688,124.4375,149.49219,591.47656,895.125,1899.9766
294.678406,43.0341949,294.678406,1.74E-05,5.59E-06,947.54,20.89,23.84,18.6,17.44,43.132812,118.14844,141.90625,549.2578,829.8906,1764.2578
294.444122,26.267992,294.444122,1.06E-05,2.76E-06,949.02,20.27,22.38,18.52,17.6,48.601562,119.921875,141.23438,522.5156,779.41406,1651.4844
292.996246,3.2218709,292.996246,1.31E-06,7.65E-07,949.58,19.65,21.57,15.94,17.66,53.28125,126.22656,147.5625,520.89844,745.4453,1563.4375
293.502563,87.8049622,293.502563,3.56E-05,8.57E-06,948.13,19.92,24.36,16.03,14.54,55.882812,130.55469,152.34375,535.4375,733.0625,1504.6484
289.136597,100.86132,289.136597,4.09E-05,1.32E-05,951.07,17.35,23.12,12.19,8.62,54.125,128.49219,151.34375,559.28906,739.4219,1492.4219
289.612946,114.730415,289.612946,4.65E-05,1.13E-05,951.64,17.79,22.11,12.53,4.8,48.742188,116.69531,138.875,571.39844,753.3594,1533.8203
287.875244,85.6867294,287.875244,3.47E-05,1.02E-05,954.13,15.79,20.61,11.61,6.65,44.4375,105.63281,125.671875,541.78906,747.28125,1582.6797
288.463684,70.3334503,288.463684,2.85E-05,1.14E-05,953.68,16.85,22.43,9.11,9.17,40.070312,95.07031,113.25781,495.22656,712.5,1573.5469
289.034637,67.3669357,289.034637,2.73E-05,1.06E-05,954.15,17.28,22.37,10.64,10.97,36.039062,85.390625,101.78125,447.75,658.60156,1497.0078
291.121735,58.1376991,291.121735,2.36E-05,7.13E-06,952.06,17.4,21.64,12.44,12.57,32.40625,76.671875,91.40625,403.90625,600.4375,1386.8438
286.632935,29.7858238,286.632935,1.21E-05,1.85E-06,952.41,13.91,17.07,10.24,11.02,29.3125,69.71094,83.02344,367.59375,546.02344,1270.9766
287.754547,50.5914955,287.754547,2.05E-05,6.04E-06,951.8,15.31,18.8,11.18,11.06,30.09375,71.78125,83.28125,349.42188,500.0703,1166.6484
289.656219,40.6893082,289.656219,1.65E-05,4.27E-06,948.97,16.39,19.08,12.53,12.78,28.328125,68.61719,81.19531,350.97656,467.08594,1092.3906
289.347107,0.804819703,289.347107,3.26E-07,1.36E-07,945.62,16.09,17.08,15.16,14.27,26.710938,66.46875,78.96094,350.48438,456.7578,1059.9141
289.906464,79.1075974,289.906464,3.21E-05,7.73E-06,950.4,17.22,22.56,12.62,11.33,29,74,86.96875,358,465.90625,1062.4219
290.609161,70.3828659,290.609161,2.85E-05,8.59E-06,953.51,17.08,21.16,12.94,10.94,28.671875,72.69531,87.39844,369.64844,474.4375,1079.3672
289.027893,30.6154518,289.027893,1.24E-05,1.25E-06,952.05,15.11,16.53,13.6,12.72,26.484375,67.00781,80.92969,357.60938,482.90625,1091.3828
286.823212,20.2753601,286.823212,8.22E-06,4.33E-07,953.51,13.35,14.34,11.89,10.99,29.828125,79.60156,92.97656,365.10156,514.8047,1125.6328
284.000397,24.8647804,284.000397,1.01E-05,7.16E-07,956.29,12.1,13.59,8.76,8.72,28.703125,79.17969,96.32031,425.1328,556.84375,1211.0312
285.25,54.3643456,285.25,2.20E-05,6.45E-06,955.6,13.08,17.99,8.66,8.03,25.945312,71.640625,87.703125,452.9375,600.6797,1307.9609
286.423309,25.1355629,286.423309,1.02E-05,1.70E-06,952.07,14.16,16.65,11.05,9.63,23.328125,64.328125,78.83594,436.7578,628.1172,1402.8516
287.69574,22.636734,287.69574,9.18E-06,1.24E-06,950.17,14.16,15.83,12.15,10.63,21.015625,58.242188,71.52344,402.9922,615.41406,1442.6953
287.473145,8.68096828,287.473145,3.52E-06,2.96E-07,951.03,14.14,14.85,13.43,11.01,19.15625,54.570312,67.109375,373.125,580.125,1407.4531
288.761902,11.1961231,288.761902,4.54E-06,6.04E-07,951.78,15.33,17.56,13.93,12.66,18.75,54.679688,66.46094,353.77344,541.6172,1331.3125
288.631561,-8.10786247,288.631561,-3.29E-06,2.97E-08,949.12,14.55,15.15,13.98,14.05,24.421875,66.328125,77.58594,351.8828,537.46875,1268.3672
289.00116,-11.0495796,289.00116,-4.48E-06,0,949.03,14.87,15.57,14.14,13.92,44.757812,111.14844,122.17969,386.78906,593.6953,1274
288.045776,10.5692549,288.045776,4.29E-06,5.04E-07,950.9,15.01,17.68,12.4,13.1,59.382812,144.07812,163.54688,453.875,654.9531,1368.2812
289.641632,37.2710381,289.641632,1.51E-05,3.34E-06,950.83,15.84,19.51,13.16,13.04,57.484375,140.79688,164.29688,505.03906,714.03906,1470.4531
288.856506,3.03454638,288.856506,1.23E-06,1.38E-07,948.67,15.4,16.64,14.15,13.53,52.742188,130.71094,152.67188,515.71875,764.90625,1554.6719
286.574585,101.822609,286.574585,4.13E-05,3.48E-06,954.8,15.09,18.46,11.88,3.43,63.679688,152.875,173.83594,554.71875,798.8125,1620.8984
284.38681,59.1952896,284.38681,2.40E-05,4.67E-06,955.83,12.71,18.85,5.82,5.14,61.085938,146.67969,170.82031,660.5,833.6406,1681.3828
286.130402,50.3680153,286.130402,2.04E-05,4.71E-06,952.38,13.51,18.47,6.15,7.26,54.578125,131.33594,152.88281,662.1875,892.2656,1730.9141
285.402435,32.7301674,285.402435,1.33E-05,2.30E-06,949.19,13.49,17.01,10.05,9.17,49.15625,118.859375,138.52344,601.8047,887.4922,1738.25
287.725861,53.2682266,287.725861,2.16E-05,3.10E-06,949.7,15.19,18.72,10.38,8.23,44.882812,108.66406,127.00781,547.4922,822.6797,1657.2188
284.061584,41.6776619,284.061584,1.69E-05,1.72E-06,954.33,10.8,13.9,5.65,5.17,40.664062,98.80469,115.75781,504.65625,755.64844,1539.7031
285.715363,43.6068344,285.715363,1.77E-05,3.25E-06,954.19,12.56,16.51,5.54,7.55,36.90625,89.65625,105.0625,462.22656,699.625,1428.1562
285.965942,6.93617725,285.965942,2.81E-06,2.09E-07,954.14,12.22,13.21,10.78,10.19,33.648438,81.71875,95.6875,423.28906,645.97656,1329.3438
286.24939,-2.05035233,286.24939,-8.31E-07,1.37E-08,952.18,12.22,12.68,11.74,11.24,32.476562,78.328125,90.91406,394.9375,597.9922,1240.0781
286.485291,3.42465949,286.485291,1.39E-06,1.28E-07,949.32,12.65,13.42,11.4,11.18,33.609375,81.30469,93.50781,384.35938,566.16406,1171.4609
285.429108,4.98979092,285.429108,2.02E-06,2.08E-07,947.26,11.52,14.78,7.25,9.92,32.710938,80.07031,93.11719,381.4375,551.75,1129.7656
285.601013,36.0181084,285.601013,1.46E-05,2.48E-06,949.72,12.9,17.9,7.36,7.63,32.640625,79.5625,91.625,368.64062,539.60156,1099.6172
287.361633,44.0801277,287.361633,1.79E-05,3.72E-06,953.74,13.97,18,9.98,7.98,30.304688,74.02344,86.328125,350.64062,519.2031,1060.9062
287.454468,20.649847,287.454468,8.37E-06,1.15E-06,955.3,14.05,16.21,12.07,10.36,27.351562,66.734375,78.08594,328.16406,493.29688,1012.39844
283.98645,5.34124851,283.98645,2.17E-06,1.78E-07,956.33,10.96,13.98,6.6,9.59,27.617188,68,78.25781,311.75,471.9453,968.03125
283.562469,35.2201004,283.562469,1.43E-05,2.54E-06,958.24,10.4,16.87,5.7,6.85,26.726562,66.17969,77.24219,312.39062,457.03906,937.4844
286.233643,33.5358925,286.233643,1.36E-05,2.33E-06,956.67,13.11,16.69,6.55,9.67,24.523438,60.554688,71.17969,302.98438,441.0078,909.4453
287.369751,6.48405933,287.369751,2.63E-06,2.96E-07,952.12,13.23,15.11,11.49,11.78,22.414062,55.476562,65.36719,285.03125,425.9922,877.8281
288.429352,24.5657139,288.429352,9.96E-06,1.55E-06,950.82,13.6,16.56,10.98,11.82,20.367188,51.03125,60.773438,268.71094,408.8828,848.5547
288.589722,17.7929764,288.589722,7.21E-06,1.10E-06,949.53,15.11,17.95,11.03,12.62,18.90625,48.507812,58.054688,255.77344,391.0547,817.03906
289.342102,17.3935642,289.342102,7.05E-06,1.09E-06,946.85,15.6,18.11,13.39,13.05,17.585938,46.054688,55.59375,247.92188,375.59375,785.4844
289.252228,8.18577576,289.252228,3.32E-06,3.97E-07,945.24,15.36,17.28,13.93,13.29,17.820312,47.070312,56,241.4375,363.7422,758.03906
284.460114,49.5340958,284.460114,2.01E-05,4.49E-07,951.71,13.1,15.31,9.95,3.66,29.296875,73.359375,82.11719,269.6875,364.4922,745.71094
282.05835,44.9507141,282.05835,1.82E-05,1.44E-06,958.46,10.07,14.14,6.23,3.21,31.445312,79.859375,95.67969,361.46094,383.42188,764.5469
280.568298,34.522644,280.568298,1.40E-05,1.86E-06,958.11,8.35,14.07,3.15,2.87,28.835938,73.08594,88.453125,396.78906,429.90625,804.0156
279.83136,18.0774345,279.83136,7.33E-06,4.57E-07,951,7.23,11.51,2.82,4.19,26.171875,66.02344,79.92969,379.6875,475.57812,854.7656
280.927765,17.1396255,280.927765,6.95E-06,9.79E-08,951.01,7.33,10.12,3.71,4.42,23.601562,59.429688,72.00781,348.6875,478.83594,884.78125
283.17981,27.3366985,283.17981,1.11E-05,6.82E-07,951.19,8.85,11.32,4.91,6.11,21.421875,53.875,65.09375,317.28906,453.625,870.25
282.218781,20.7493038,282.218781,8.41E-06,4.18E-07,953.22,8.98,11.17,6.94,6.2,20.773438,53.90625,64.859375,295.07812,429.6797,833.33594
280.871887,23.9906178,280.871887,9.73E-06,1.24E-08,956.46,8.14,8.73,7.49,3.63,19.625,52.140625,63.78125,286.32812,411.39844,803.78125
279.404114,48.887619,279.404114,1.98E-05,3.68E-07,961.69,7.55,11.14,4.29,-2.48,18.289062,49.984375,61.539062,280.54688,396.67188,779.2656
278.948975,40.2493401,278.948975,1.63E-05,7.87E-07,963.07,6.79,10.89,3.52,-1.68,16.546875,45.882812,57.085938,272.14062,384.58594,755.83594
277.724548,32.916687,277.724548,1.33E-05,1.00E-07,964.3,4.8,7.84,1.5,-2.74,14.90625,41.859375,52.015625,256.78125,369.6875,730.16406
274.855804,35.0446129,274.855804,1.42E-05,3.32E-08,963.55,3.01,7.87,-1.56,-7.24,13.421875,38.4375,47.742188,238.72656,351.03125,701.8047
277.179474,29.195219,277.179474,1.18E-05,6.31E-07,959.83,4.48,8.82,-1.81,-2.94,12.1171875,35.671875,44.140625,222.02344,329.10156,670.5078
276.823914,27.3407669,276.823914,1.11E-05,6.66E-07,957.38,4.85,10.09,-0.25,-1.03,11.1171875,33.648438,41.445312,207.85938,306.97656,636.7969
278.908264,23.8591347,278.908264,9.67E-06,7.13E-07,956.42,5.61,9.82,-0.43,0.42,10.4765625,32.273438,39.5625,196.76562,287.25,603.46875
280.857483,23.7082977,280.857483,9.61E-06,6.37E-07,959.18,7.39,11.27,2.43,2.73,10.0859375,31.414062,38.421875,188.3125,270.82812,573.5
278.479584,17.8182735,278.479584,7.22E-06,2.49E-07,961.55,6.26,11.28,0.82,2.67,9.8125,30.78125,37.671875,181.90625,257.8828,548.3594
280.051392,15.9272671,280.051392,6.46E-06,7.57E-08,960.68,6.45,9.89,2.06,4.58,9.6171875,30.3125,37.09375,177.07812,248.52344,528.77344
277.656677,17.982172,277.656677,7.29E-06,6.35E-08,960.39,5.12,8.47,1.09,2.63,9.53125,30.085938,36.8125,174.9375,249.33594,520.0547
276.393707,14.0332804,276.393707,5.69E-06,9.09E-09,959.09,5.13,7.78,1.56,1.73,9.46875,29.890625,36.6875,175.53906,254.97656,531.40625
279.529755,20.1853466,279.529755,8.18E-06,2.55E-07,955.93,6.12,8.4,3.03,1.49,9.3515625,29.5625,36.25,175.00781,253.53125,546
280.77948,18.9155979,280.77948,7.67E-06,2.11E-07,955.98,7.31,9.96,3.95,3.72,9.375,30.039062,36.65625,172.8125,249.48438,545.9922
279.533081,30.7640305,279.533081,1.25E-05,1.34E-07,959.65,6.7,9,4.1,-1.72,9.5234375,30.65625,37.359375,173.42969,248.04688,536.39844
279.268005,34.0844536,279.268005,1.38E-05,2.69E-07,958.69,4.77,7.57,2.76,-0.72,9.2578125,29.71875,36.617188,176.67969,248.48438,527.16406
275.024597,46.3681145,275.024597,1.88E-05,2.84E-07,961.96,3.47,9.76,-4.1,-8.35,9.0859375,28.90625,35.554688,174.33594,245.59375,518.875
276.179047,25.9944744,276.179047,1.05E-05,3.84E-07,960.46,3.8,9.34,-4.27,-2.58,8.984375,28.546875,35.015625,169.48438,241.26562,508.73438
279.091919,27.8646259,279.091919,1.13E-05,5.95E-07,959.34,5.82,9.19,-1.29,1.06,8.890625,28.25,34.65625,165.21875,235.21875,497.29688
279.828278,24.9294758,279.828278,1.01E-05,3.40E-07,958.01,6.02,9.12,2.47,2.18,8.8125,28,34.34375,162.26562,229.15625,485.5625
278.463562,23.2486591,278.463562,9.43E-06,6.23E-07,958.09,6.07,10.57,0.28,0.92,8.75,27.796875,34.078125,160.71875,225.23438,475.64062
278.967255,21.7585793,278.967255,8.82E-06,4.30E-07,957.76,5.48,9.93,0.18,1.18,8.65625,27.53125,33.78125,159.90625,222.26562,468.76562
279.850525,24.5065842,279.850525,9.94E-06,6.76E-07,958.77,7.15,11.11,0.1,2.12,8.578125,27.28125,33.46875,158.39062,219.04688,463.01562
277.62793,14.7805929,277.62793,5.99E-06,1.78E-07,960.22,5.28,9.72,-1.35,1.88,8.515625,27.109375,33.234375,156.6875,216.6875,457.125
278.328552,20.0295372,278.328552,8.12E-06,5.87E-07,959.15,5.57,10.96,-1.31,2.29,8.4375,26.890625,32.984375,155.26562,215.01562,452.07812
279.616821,22.8018074,279.616821,9.24E-06,5.36E-07,957.58,6.04,9.89,1.27,2.12,8.359375,26.625,32.6875,153.89062,213.125,448.03125
278.833649,30.0794983,278.833649,1.22E-05,6.00E-14,956.85,5.43,7.31,2.95,-2.61,8.28125,26.390625,32.375,152.375,210.79688,443.78125
275.043579,25.8527527,275.043579,1.05E-05,2.17E-09,962.07,3.69,6.53,0.11,-4.03,8.203125,26.15625,32.15625,151.07812,208.46875,439.09375
277.246033,18.4884529,277.246033,7.50E-06,1.32E-09,959.64,2.99,5.05,-0.23,-0.24,8.125,25.890625,31.8125,149.98438,206.28125,434.67188
275.095947,17.2282143,275.095947,6.98E-06,1.53E-09,956.51,2.1,6.15,-2.78,-1.57,8.046875,25.640625,31.5,148.64062,204.9375,432.0625
276.345367,19.3917809,276.345367,7.86E-06,4.39E-08,959.39,3.18,6.62,-2.99,-0.93,7.96875,25.390625,31.21875,147.26562,204.25,432.375
